"","Title","Authors","Abstract","Published Year","Published Month","Journal","Volume","Issue","Pages","Accession Number","DOI","Ref","Covidence #","Study","Notes","Tags","Sociocultural","Biophysical","Biotic","IK","Intervention","Potentially relevant","save for other sections","Transboundary unclear","Perspective paper","Human_movement","Original_study","socio_human","socio_biotic","socio_physical","human_biotic"
"240","Shifting global Larix distributions: Northern expansion and southern retraction as species respond to changing climate","Mamet, Steven D; Brown, Carissa D; Trant, Andrew J; Laroque, Colin P","AimRecent and rapid warming is reorganizing terrestrial vegetation, creating novel species assemblages, and shifting range limits. Relative to the evergreen species that currently dominate much of the boreal forest landscape, Larix (larch) distributions may be particularly responsive to climatic change due to their deciduous habit, and quick growth and reproduction. Here, we amassed data from 83 studies to describe and explain observed patterns of Larix range shifts under contemporary climate change.LocationNorthern hemisphere.TaxonSpecies of the genus Larix, deciduous gymnosperms.MethodsWith 181 observations of Larix range limit dynamics, we used five distribution parameters (tree line advance, stand infilling, tree line recession, stand thinning, no response) and their determinants (climate, land use change, natural disturbance) to describe and explain observed patterns of Larix range shifts under contemporary climate change. We ran a redundancy analysis on the matrix of five distribution parameters considered with other climatic and nonclimatic parameters as explanatory variables. We also characterized the climatic niche of Larix species (temperature and precipitation) and how the niche has changed during the 20th century.ResultsOf 173 sites studied over the full distribution of Larix, 63% experienced Larix population increases, 18% had population decreases, and no response was detected at 19% of sites. Latitudinal Larix tree lines in Siberia and North America appear to be infilling and shifting their distributions northward, whereas Larix recession and thinning was more common in southern regions, suggesting southern populations may be experiencing greater drought stress than their northern counterparts. Climatic niches of most Larix species shifted towards warmer and wetter conditions, with tree line advance/forest infilling in cool/dry climate space, and recession/thinning in warm/dry space.Main conclusionsNorthern expansion is underway or seems imminent for boreal Larix species, primarily L. laricina in North America. Retraction in southern regions and disappearance of some mountainous populations may be inevitable due to their narrow ecological niches. Species restricted to mountainous habitats may expand locally, though will likely not contribute to broad scale range expansion. These changes will depend on suitable climate, disturbance, and dispersal mechanisms.",2019,"01-01","Journal of Biogeography","46","1","30-44","","https://doi.org/10.1111/jbi.13465","","#25305","Mamet 2019","Anna LoPresti (2024-08-18 07:00:58)(Select): see section 3.2.3 North America;","Biotic",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"241","Assessing the consequences of global change for forest disturbance from herbivores and pathogens","Ayres, M P; Lombardero, MJ","Herbivores and pathogens impact the species composition, ecosystem function, and socioeconomic value of forests. Herbivores and pathogens are an integral part of forests, but sometimes produce undesirable effects and a degradation of forest resources. In the United States, a few species of forest pests routinely have significant impacts on up to 20 million ha of forest with economic costs that probably exceed $1 billion/year. Climatic change could alter patterns of disturbance from herbivores and pathogens through: (1) direct effects on the development and survival of herbivores and pathogens; (2) physiological changes in tree defenses; and (3) indirect effects from changes in the abundance of natural enemies (e.g. parasitoids of insect herbivores), mutualists (e.g. insect vectors of tree pathogens), and competitors. Because of their short life cycles, mobility, reproductive potential, and physiological sensitivity to temperature, even modest climate change will have rapid impacts on the distribution and abundance of many forest insects and pathogens. We identify 32 syndromes of biotic disturbance in North American forests that should be carefully evaluated for their responses to climate change: 15 insect herbivores, browsing mammals; 12 pathogens; 1 plant parasite; and 3 undiagnosed patterns of forest decline. It is probable that climatic effects on some herbivores and pathogens will impact on biodiversity, recreation, property value, forest industry, and even water quality. Some scenarios are beneficial (e.g. decreased snow cover may increase winter mortality of some insect pests), but many are detrimental (e.g. warming tends to accelerate insect development rate and facilitate range expansions of pests and climate change tends to produce a mismatch between mature trees and their environment, which can increase vulnerability to herbivores and pathogens). Changes in forest disturbance can produce feedback to climate through affects on water and carbon flux in forest ecosystems; one alarming scenario is that climate warming may increase insect outbreaks in boreal forests, which would tend to increase forest fires and exacerbate further climate warming by releasing carbon stores from boreal ecosystems. We suggest a list of research priorities that will allow us to refine these risk assessments and adopt forest management strategies that anticipate changes in biotic disturbance regimes and mitigate the ecological, social, and economic risks.",2000,"11-15","Science of the Total Environment","262","3","263-286","","https://doi.org/10.1016/S0048-9697(00)00528-3","","#25577","Ayres 2000","","Biotic; Transboundary unclear",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"242","Disturbance and climate change in United States/Mexico borderland plant communities : a state-of-the-knowledge review / Guy R. McPherson, Jake F. Weltzin","McPherson, Guy R.  (Guy Randall), 1960-; Weltzin, Jake F. http://id.loc.gov/authorities/names/n00005023","This review evaluates the effects and importance of disturbance and climate change on plant community dynamics in the United States/Mexico borderlands region. Our primary focus is on knowledge of physiognomic-level change in grasslands and woodlands of southeastern Arizona and southwestern New Mexico. Changes in vegetation physiognomy have broad implications for management and land use in the borderlands. Historically, livestock grazing and fire were the dominant disturbances in borderland ecosystems. Livestock grazing accelerates the rate of establishment and growth of woody plants (notably mesquite) in the borderlands region. However, the current role of livestock grazing in this region may be considerably less important than the historic role. Excluding livestock from grasslands now would not prevent, and may not delay, a substantial increase in woody plant abundance. In general, frequent fires are detrimental to woody plants and beneficial to Lehmann lovegrass. Although fires favor herbaceous plants at the expense of woody plants, woody plant dominance on many sites precludes the deliberate application of fire without first using chemical or mechanical treatments. Climate change is perhaps the most critical factor facing the current generation of land managers who are concerned about the future condition of borderlands ecosystems. Rising concentrations of CO₂ and other trace gases have the potential to replace grazing and fire suppression as important regulators of vegetation change. Increased atmospheric CO₂ concentrations may contribute to increased abundance of woody plants in borderlands grasslands, particularly if these increases are accompanied by shifts in seasonal precipitation or other climatic factors. Much of the knowledge garnered about borderlands plant communities is derived from descriptive research such as comparative studies and """"natural"""" experiments. This research has been valuable for documenting changes in vegetation and identifying candidate explanations for observed changes. However, because descriptive research is generally inappropriate for testing hypotheses, we outline and describe a strategy for hypothesis-testing and provide recommendations for future research in the borderlands. Implications for management are also outlined in this paper.",2000,"01-01","Disturbance and climate change in United States/Mexico borderland plant communities","","","","","","","#25862","McPherson 2000","Anabel Kinsey (2024-10-17 13:49:53)(Select): This paper calls itself a review. I think this is definitely implicitly transboundary with a lot of info, especially in """"Climatic Factors"""" section. ; Tyler McIntosh (2024-08-28 06:06:48)(Select): this is a technical report. It is older (from 2000), but sets a baseline for information regarding regime shifts in the US/Mexico borderlands. Since specific to borderlands, including (likely transboundary flow); ","Biotic",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"243","Climate change and infectious diseases: What can we expect?","Ogden, N H; Gachon, P","Global climate change, driven by anthropogenic greenhouse gas emissions, is being particularly felt in Canada, with warming generally greater than in the rest of the world. Continued warming will be accompanied by changes in precipitation, which will vary across the country and seasons, and by increasing climate variability and extreme weather events. Climate change will likely drive the emergence of infectious diseases in Canada by northward spread from the United States and introduction from elsewhere in the world via air and sea transport. Diseases endemic to Canada are also likely to re-emerge. This special issue describes key infectious disease risks associated with climate change. These include emergence of tick-borne diseases in addition to Lyme disease, the possible introduction of exotic mosquito-borne diseases such as malaria and dengue, more epidemics of Canada-endemic vector-borne diseases such as West Nile virus, and increased incidence of foodborne illnesses. Risk is likely to be compounded by an aging population affected by chronic diseases, which results in greater sensitivity to infectious diseases. Identifying emerging disease risks is essential to assess our vulnerability, and a starting point to identify where public health effort is required to reduce the vulnerability and exposure of the Canadian population.",2019,"04-04","Canada Communicable Disease Report","45","4","76-80","","","","#25878","Ogden 2019","Anabel Kinsey (2024-10-19 13:33:35)(Select): This is getting rejected because it is POTENTIAL flows rather than recorded flows. Still a super great example and shows transboundary!! But not exactly what we are looking for. Definitely come back for info on disease spread. ;","Biotic; Potentially relevant; save for other sections",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"244","Provenance trials in the service of forestry assisted migration: A review of North American field trials and experiments","Park, Andrew; Rodgers, Jesse L","As greenhouse gas emissions rise unabated and temperatures continue to rise, forest managers have begun to consider assisted migration (AM) of trees as a strategy to adapt forests to climate change. To investigate the risks and benefits of AM, old provenance trials have been repurposed and new common-garden experiments initiated. In this paper, we review three decades of common-garden based research into the adaptation of species and provenances (geographically specific varieties) to current and future climates in North America. Using a filtered data base of 106 papers and reports, we investigate multiple aspects of this work, including subject species, tree response variables and their climatic predictors, statistical techniques, and the patterns of adaptation revealed in results. Although the reviewed work contained valuable insights into provenance-climate relationships, much of this work focused on growth in commercial conifer species and the correlation of that growth with annual or monthly climatic averages. A minority of studies investigated the effects of climate variables with direct mechanistic effects on growth or phenology, including temperature extremes, frost and drought indices, or growing-season duration. Furthermore, recent research has opened new avenues of investigation into the influence of local soil and topographic variables, and even ectomycorrhizal communities over provenance performance. We make the case that future common-garden research into provenance-climate relationships should focus on climatic variables with demonstrated mechanistic connections to growth, survival, and phenology. The effects of extreme weather merit particular attention because extreme weather is likely to be a key determinant of long-term tree health and persistence.",2023,"06-01","Forest Ecology and Management","537 p.120854-","","","","https://doi.org/10.1016/j.foreco.2023.120854","","#25940","Park 2023","Laura  Dee (2024-08-14 07:14:34)(Select): definitely include in the intervention response section of the chapter;","Biotic; Intervention; Transboundary unclear",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"245","Microbial communities in natural and disturbed peatlands: A review","Andersen, R; Chapman, S J; Artz, R.R.E.","Even though large extents of boreal peatlands are still in a pristine condition, especially in North America, extensive areas have been affected by natural or anthropogenic disturbances that change some of the systems from being sinks to sources of carbon dioxide and shift the methane production/consumption patterns through alterations of both above- and below-ground communities and functions. In order to fully assess the role of peatlands on global C balance, now and in the future, it is imperative that we deepen our understanding of the relative contributions of various groups of microorganisms to organic matter transformations. Here, we review the drivers structuring fungal, bacterial and archaeal communities in natural peatlands and the response of these microbial communities to natural and anthropogenic disturbances, including fire, drainage, nutrient deposition, peat mining and climate change. The microbial diversity in peatlands is characterized by organisms that have developed physiological and metabolic adaptations to cope with the constraining conditions found in these ecosystems, such as low oxygen availability, cold temperature, acidity and oligotrophy. Furthermore, these unique organisms sometimes appear to be organized as repeat mosaics responding to vegetation, physico-chemical and hydrological characteristics more than to geographical distance, in other words, similar to the much valued biodiversity aspects of the peatland vegetation itself and associated higher organisms. The response of microbial communities to disturbances is far from fully understood. In particular, whilst many studies have identified changes in microbial community composition or on microbially driven processes following a given disturbance, it remains unclear how the two components, diversity and function, relate with each other. Future challenges involve designing studies that will test whether ecological theories like species sorting, stress physiology, temporal niche or functional redundancy can be used to understand what regulates microbial populations and activity in peatlands, and studies that will allow us to predict more accurately how peatlands respond to global change or anthropogenic disturbances.",2013,"02-01","Soil biology & biochemistry","57 p.979-994","","979-994","","https://doi.org/10.1016/j.soilbio.2012.10.003","","#26097","Andersen 2013","Laura  Dee (2024-08-21 06:45:52)(Included): duplicate;","Biotic; Transboundary unclear",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"246","Climate-Driven Reshuffling of Species and Genes: Potential Conservation Roles for Species Translocations and Recombinant Hybrid Genotypes","Scriber, Jon Mark"," Comprising 50%-75% of the world's fauna, insects are a prominent part of biodiversity in communities and ecosystems globally. Biodiversity across all levels of biological classifications is fundamentally based on genetic diversity. However, the integration of genomics and phylogenetics into conservation management may not be as rapid as climate change. The genetics of hybrid introgression as a source of novel variation for ecological divergence and evolutionary speciation (and resilience) may generate adaptive potential and diversity fast enough to respond to locally-altered environmental conditions. Major plant and herbivore hybrid zones with associated communities deserve conservation consideration. This review addresses functional genetics across multi-trophic-level interactions including """"invasive species"""" in various ecosystems as they may become disrupted in different ways by rapid climate change. """"Invasive genes"""" (into new species and populations) need to be recognized for their positive creative potential and addressed in conservation programs. """"Genetic rescue"""" via hybrid translocations may provide needed adaptive flexibility for rapid adaptation to environmental change. While concerns persist for some conservationists, this review emphasizes the positive aspects of hybrids and hybridization. Specific implications of natural genetic introgression are addressed with a few examples from butterflies, including transgressive phenotypes and climate-driven homoploid recombinant hybrid speciation. Some specific examples illustrate these points using the swallowtail butterflies (Papilionidae) with their long-term historical data base (phylogeographical diversity changes) and recent (3-decade) climate-driven temporal and genetic divergence in recombinant homoploid hybrids and relatively recent hybrid speciation of Papilio appalachiensis in North America. Climate-induced """"reshuffling"""" (recombinations) of species composition, genotypes, and genomes may become increasingly ecologically and evolutionarily predictable, but future conservation management programs are more likely to remain constrained by human behavior than by lack of academic knowledge.",2014,"03-01","Insects","5","1","1","","https://doi.org/10.3390/insects5010001","","#26510","Scriber 2014","Tyler McIntosh (2024-09-07 02:58:21)(Select): focus is on N.Am climate-driven shifts in species genetics via hybridization etc. Potential for transboundary given location and extent of maps;","Biotic; Transboundary unclear",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"247","Persistence of the Swiss Needle Cast Outbreak in Oregon Coastal Douglas-Fir and New Insights from Research and Monitoring","Shaw, David C; Ritóková, Gabriela; Lan, Yung-Hsiang; Mainwaring, Doug B; Russo, Andrew; Comeleo, Randy; Navarro, Sarah; Norlander, Daniel; Smith, Ben","Swiss needle cast (SNC), caused by Nothophaeocryptopus gaeumannii, is a foliage disease of Douglas-fir (Pseudotsuga menziesii), that reduces growth in native stands and exotic plantations worldwide. An outbreak of SNC began in coastal Oregon in the mid-1990s and has persisted since that time. Here we review the current state of knowledge after 24 years of research and monitoring, with a focus on Oregon, although the disease is significant in coastal Washington and has recently emerged in southwestern British Columbia. We present new insights into SNC distribution, landscape patterns, disease epidemiology and ecology, host-pathogen interactions, trophic and hydrologic influences, and the challenges of Douglas-fir plantation management in the presence of the disease. In Oregon, the SNC outbreak has remained geographically contained but has intensified. Finally, we consider the implications of climate change and other recently emerged foliage diseases on the future of Douglas-fir plantation management. Study Implications: Douglas-fir tree growers need to consider Swiss needle cast (SNC) and other emerging foliage diseases as SNC has not abated over the past 24 years, and along with other emerging diseases, it continues to pose a threat to Douglas-fir plantation productivity. Douglasfir management in western Oregon remains important, such that a knowledge of disease impacts and effective silvicultural responses is key. Managers should carefully consider whether alternative species may be ecologically or economically beneficial in some situations while tree improvement programs must continue to breed for tolerance to SNC. Research shows that regional scale foliage disease outbreaks can result in trophic cascades and hydrologic changes that affects more than just the trees.The environmental controls on the SNC epidemic imply that climate change could strongly influence future directions of the outbreak, with the greatest threats to trees at higher elevations.",2021,"07-01","Journal of Forestry","119","4","407-421","","https://doi.org/10.1093/jofore/fvab011","","#26712","Shaw 2021","Anabel Kinsey (2024-10-27 06:20:32)(Select): Spread into CA <- transboundary;","Biotic",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"248","Effects of global climate change on marine and estuarine fishes and fisheries","Roessig, Julie M; Woodley, Christa M; Cech, Joseph J; Hansen, Lara J","Global climate change is impacting and will continue to impact marine and estuarine fish and fisheries. Data trends show global climate change effects ranging from increased oxygen consumption rates in fishes, to changes in foraging and migrational patterns in polar seas, to fish community changes in bleached tropical coral reefs. Projections of future conditions portend further impacts on the distribution and abundance of fishes associated with relatively small temperature changes. Changing fish distributions and abundances will undoubtedly affect communities of humans who harvest these stocks. Coastal-based harvesters (subsistence, commercial, recreational) may be impacted (negatively or positively) by changes in fish stocks due to climate change. Furthermore, marine protected area boundaries, low-lying island countries dependent on coastal economies, and disease incidence (in aquatic organisms and humans) are also affected by a relatively small increase in temperature and sea level. Our interpretations of evidence include many uncertainties about the future of affected fish species and their harvesters. Therefore, there is a need to research the physiology and ecology of marine and estuarine fishes, particularly in the tropics where comparatively little research has been conducted. As a broader and deeper information base accumulates, researchers will be able to make more accurate predictions and forge relevant solutions.",2004,"06-01","Reviews in Fish Biology and Fisheries","14","2","251-275","","https://doi.org/10.1007/s11160-004-6749-0","","#26880","Roessig 2004","","Biotic; Transboundary unclear",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"249","Landbird Migration in the American West: Recent Progress and Future Research Directions","Carlisle, Jay D; Skagen, Susan K; Kus, Barbara E; Van Riper, Charles, III; Paxton, Kristina L; Kelly, Jeff F"," Our knowledge of avian behaviors during the nonbreeding period still lags behind that of the breeding season, but the last decade has witnessed a proliferation in research that has yielded significant progress in understanding migration patterns of North American birds. And, although historically the great majority of migration research has been conducted in the eastern half of the continent, there has been much recent progress on aspects of avian migration in the West. In particular, expanded use of techniques such as radar, plasma metabolites, mist-netting, count surveys, stable isotopes, genetic data, and animal tracking, coupled with an increase in multi-investigator collaborations, have all contributed to this growth of knowledge. There is increasing recognition that migration is likely the most limiting time of year for migratory birds, increasing the importance of continuing to decipher patterns of stopover ecology, identifying critical stopover habitats, and documenting migration routes in the diverse and changing landscapes of the American West. Here, we review and briefly synthesize the latest findings and advances in avian migration and consider research needs to guide future research on migration in the West. [PUBLICATION ABSTRACT]",2009,"05-01","The Condor","111","2","211","","https://doi.org/10.1525/cond.2009.080096","","#26934","Carlisle 2009","Grace Westphal (2024-08-10 02:46:45)(Select): Discussion of climate change impacts begins on page 219;","Biotic; Intervention; Transboundary unclear",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"250","Impacts of climate warming on hybrid zone movement: Geographically diffuse and biologically porous aspecies bordersa","Scriber, JMark","Abstract The ecology and evolutionary biology of insect-plant associations has realized extensive attention, especially during the past 60 years. The classifications (categorical designations) of continuous variation in biodiversity, ranging from global patterns (e.g., latitudinal gradients in species richness/diversity and degree of herbivore feeding specialization) to localized insect-plant associations that span the biospectrum from polyphenisms, polymorphisms, biotypes, demes, host races, to cryptic species, remain academically contentious. Semantic and biosystematic (taxonomical) disagreements sometimes detract from more important ecological and evolutionary processes that drive diversification, the dynamics of gene flow and local extinctions. This review addresses several aspects of insect specialization, host-associated divergence and ecological (including """"hybrid"""") speciation, with special reference to the climate warming impacts on species borders of hybridizing swallowtail butterflies (Papilionidae). Interspecific hybrid introgression may result in collapse of multi-species communities or increase species numbers via homoploid hybrid speciation. We may see diverging, merging, or emerging genotypes across hybrid zones, all part of the ongoing processes of evolution. Molecular analyses of genetic mosaics and genomic dynamics with """"divergence hitchhiking"""", combined with ecological, ethological and physiological studies of """"species porosity"""", have already begun to unveil some answers for some important ecological/evolutionary questions. (i) How rapidly can host-associated divergence lead to new species (and why doesn't it always do so, e.g., resulting in """"incomplete"""" speciation)? (ii) How might """"speciation genes"""" function, and how/where would we find them? (iii) Can oscillations from specialists to generalists and back to specialists help explain global diversity in herbivorous insects? (iv) How could recombinant interspecific hybridization lead to divergence and speciation? From ancient phytochemically defined angiosperm affiliations to recent and very local geographical mosaics, the Papilionidae (swallowtail butterflies) have provided a model for enhanced understanding of ecological patterns and evolutionary processes, including host-associated genetic divergence, genomic mosaics, genetic hitchhiking and sex-linked speciation genes. Apparent homoploid hybrid speciation in Papilio appears to have been catalyzed by climate warming-induced interspecific introgression of some, but not all, species diagnostic traits, reflecting strong divergent selection (discordant), especially on the Z (= X) chromosome. Reproductive isolation of these novel recombinant hybrid genotypes appears to be accomplished via a delayed post-diapause emergence or temporal isolation, and is perhaps aided by the thermal landscape. Changing thermal landscapes appear to have created (and may destroy) novel recombinant hybrid genotypes and hybrid species.",2011,"04-01","Insect Science","18","2","121-159","","https://doi.org/10.1111/j.1744-7917.2010.01367.x","","#27059","Scriber 2011","Grace Westphal (2024-08-16 03:57:42)(Select): Transboundary discussion is limited to US and Canada (mentioned only once), but the ideas in here about range limits / traits based on climates seems broadly useful; ","Biotic; Transboundary unclear; save for other sections",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"251","The Migratory Timing of Adult Summer-Run Steelhead in the Columbia River over Six Decades of Environmental Change","Robards, MD; Quinn, T P","Anadromous fishes achieve most of their lifetime growth at sea before returning to spawn in freshwater. However, populations of some species enter freshwater many months before spawning, apparently compromising growth opportunities at sea to access spawning grounds in conjunction with specific seasonal patterns of flow and temperature along the migratory route. The nutritional benefits of overwintering in the ocean may also be outweighed by a relatively dormant winter in colder river habitats. Modification of the thermal and hydrologic regimes of rivers (such as the Columbia River during the 20th century) might be expected to affect the abundance and life history patterns of such populations. This study reviews information on the migratory timing, abundance, and composition (wild versus hatchery) of summer-run (upriver) populations of steelhead Oncorhynchus mykiss in the Columbia River basin with reference to environmental changes. Despite pronounced changes in the river's environment, the late summer migration-spring spawning persists as an overall pattern as it passes Bonneville Dam (the lowest on the Columbia River). However, the historic summer run's distinct bimodality (with early and late components) has gradually become unimodal. Upriver, other complex changes have taken place in migration timing: it now occurs earlier through some reaches of the river and periods of time, reflecting both the uneven physical changes over time and the complex behavior and population structure of steelhead. We were unable, therefore, to isolate the causal mechanisms or disentangle natural from anthropogenic influences. However, our research suggests that the change in the migration pattern for summer-run steelhead reflects a response to the challenges presented by a changing environment (temperature and flow) to genetically controlled life history patterns, the relative abundance of component populations, and the relative proportion of populations derived from hatchery production (which lately [1984-1999] accounted for an average 74% of the early run and 85% of the late run).",2002,"06-01","Transactions of the American Fisheries Society","131","3","523-536","","","","#27227","Robards 2002","Alice Gaalswyk (2024-08-23 02:13:17)(Select): Columbia River runs across US-Canada border; reasonable transboundary assumption ;","Biotic",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"252","Climate and land-use changes interact to drive long-term reorganization of riverine fish communities globally.","Comte, Lise; Olden, Julian D; Tedesco, Pablo A; Ruhi, Albert; Giam, Xingli","As climate change unfolds, changes in population dynamics and species distribution ranges are expected to fundamentally reshuffle communities worldwide. Yet, a comprehensive understanding of the mechanisms and extent of community reorganization remains elusive. This is particularly true in riverine systems, which are simultaneously exposed to changing temperature and streamflow, and where land-use change continues to be a major driver of biodiversity loss. Here, we use the most comprehensive compilation of fish abundance time series to date to provide a global synthesis of climate- and LU-induced effects on riverine biota with respect to changes in species thermal and streamflow affinities. We demonstrate that fish communities are increasingly dominated by thermophilic (warm-water) and limnophilic (slow-water) species. Despite being consistent with trends in water temperature and streamflow observed over recent decades, these community changes appear largely decoupled from each other and show wide spatial variation. We further reveal a synergy among climate- and land use-related drivers, such that community thermophilization is heightened in more human-modified systems. Importantly, communities in which species experience thermal and flow regimes that approach or exceed their tolerance thresholds (high community sensitivity), as well as species-poor communities (low community resilience), also display faster rates of compositional change. This research illustrates that quantifying vulnerability of riverine systems to climate change requires a broadening from a narrower thermal focus to more integrative approaches that account for the spatially varying and multifaceted sensitivity of riverine organisms to the interactive effects of water temperature, hydrology, and other anthropogenic changes.",2021,"07-06","Proceedings of the National Academy of Sciences of the United States of America","118","27","","","https://doi.org/10.1073/pnas.2011639118","","#27739","Comte 2021","","Biotic",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"253","Climate change impacts on plant pathogens, food security and paths forward","Singh, Brajesh K.; Delgado-Baquerizo, Manuel; Egidi, Eleonora; Guirado, Emilio; Leach, Jan E.; Liu, Hongwei; Trivedi, Pankaj","Plant disease outbreaks pose significant risks to global food security and environmental sustainability worldwide, and result in the loss of primary productivity and biodiversity that negatively impact the environmental and socio-economic conditions of affected regions. Climate change further increases outbreak risks by altering pathogen evolution and host–pathogen interactions and facilitating the emergence of new pathogenic strains. Pathogen range can shift, increasing the spread of plant diseases in new areas. In this Review, we examine how plant disease pressures are likely to change under future climate scenarios and how these changes will relate to plant productivity in natural and agricultural ecosystems. We explore current and future impacts of climate change on pathogen biogeography, disease incidence and severity, and their effects on natural ecosystems, agriculture and food production. We propose that amendment of the current conceptual framework and incorporation of eco-evolutionary theories into research could improve our mechanistic understanding and prediction of pathogen spread in future climates, to mitigate the future risk of disease outbreaks. We highlight the need for a science–policy interface that works closely with relevant intergovernmental organizations to provide effective monitoring and management of plant disease under future climate scenarios, to ensure long-term food and nutrient security and sustainability of natural ecosystems.In this Review, Singh et al. explore the impact of future climate scenarios on plant pathogen burden and biogeography, their interaction with the plant microbiome and the consequences on plant disease and productivity in different ecosystems. They propose different approaches to ensure long-term global food security.",2023,"10-01","Nature Reviews. Microbiology","21","10","640-656","","https://doi.org/10.1038/s41579-023-00900-7","","#27755","Singh 2023","Meagan Oldfather (2024-10-09 04:03:16)(Select): Fig. 2 shows shifts in relative abundance of common plant pathogens across the globe;","Biotic",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"254","Climate Change and Aquatic Invasive Species: Building Coastal Resilience Through Integrated Ecosystem Management","Hull, Eric V","Hull considers the current approach to preventing the introduction, controlling, and managing aquatic invasive species in the US, and how climate change may impact that approach. He provides an overview of aquatic invasive species, their methods of entry into US waters, and their historical and projected impacts. He explores the existing regulatory regime for aquatic invasive species, focusing specifically on regulations for ballast water discharge and the international trade in live animals, and demonstrates how the current approach is inadequate to prevent further harm by invasive species. He also provides recommendations for change and asserts that coastal managers must consider the impacts of invasive species and climate change together in order to protect ocean and coastal systems in the future.",2012,"10-01","Georgetown International Environmental Law Review","25","1","51","","","","#28055","Hull 2012","Matthew Schumm (2024-08-27 23:42:39)(Select): I uploaded the paper. Definitely seems relevant but Biotic isn't my assigned category so I'll leave it for y'all; Maya-Lin Green (2024-08-21 16:09:37)(Select): I also tried but couldnʻt find this paper; Enrique Martinez-Meyer (2024-08-21 14:45:28)(Select): Me neither, but seems to focus on US policy only. He uses the Gulf of Mexico as a case study, so it may be relevant for Mexico too; Laura  Dee (2024-08-21 04:45:32)(Select): couldnt find this one; ","Biotic; Transboundary unclear",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
