"","Impact","Driver","ImpactDirection","count"
"792","X2.12.Impact..Management","driver.extreme.weather","Decrease",1
"793","X2.12.Impact..Management","driver.extreme.weather","Complex",24
"794","X2.12.Impact..Management","driver.extreme.weather","NoChange",5
"795","X2.12.Impact..Other","driver.extreme.weather","Increase",18
"796","X2.12.Impact..Other","driver.extreme.weather","Decrease",6
"797","X2.12.Impact..Other","driver.extreme.weather","Complex",7
"798","X2.12.Impact..Other","driver.extreme.weather","NoChange",4
"799","X2.12.Impact..Abundance","driver.Sea.ice.area.change","Increase",31
"800","X2.12.Impact..Abundance","driver.Sea.ice.area.change","Decrease",51
"801","X2.12.Impact..Abundance","driver.Sea.ice.area.change","Complex",54
"802","X2.12.Impact..Richness","driver.Sea.ice.area.change","Increase",12
"803","X2.12.Impact..Richness","driver.Sea.ice.area.change","Decrease",16
"804","X2.12.Impact..Richness","driver.Sea.ice.area.change","Complex",36
"805","X2.12.Impact..Richness","driver.Sea.ice.area.change","NoChange",2
"806","X2.12.Impact..Loss","driver.Sea.ice.area.change","Increase",26
"807","X2.12.Impact..Loss","driver.Sea.ice.area.change","Decrease",7
"808","X2.12.Impact..Loss","driver.Sea.ice.area.change","Complex",17
"809","X2.12.Impact..Loss","driver.Sea.ice.area.change","NoChange",5
"810","X2.12.Impact..Disease","driver.Sea.ice.area.change","Increase",61
"811","X2.12.Impact..Disease","driver.Sea.ice.area.change","Complex",12
"812","X2.12.Impact..Disease","driver.Sea.ice.area.change","NoChange",4
"813","X2.12.Impact..Invasion","driver.Sea.ice.area.change","Increase",53
"814","X2.12.Impact..Invasion","driver.Sea.ice.area.change","Complex",7
"815","X2.12.Impact..Invasion","driver.Sea.ice.area.change","NoChange",2
"816","X2.12.Impact..Composition","driver.Sea.ice.area.change","Increase",22
"817","X2.12.Impact..Composition","driver.Sea.ice.area.change","Decrease",2
"818","X2.12.Impact..Composition","driver.Sea.ice.area.change","Complex",77
"819","X2.12.Impact..Composition","driver.Sea.ice.area.change","NoChange",3
"820","X2.12.Impact..Genetics","driver.Sea.ice.area.change","Increase",2
"821","X2.12.Impact..Genetics","driver.Sea.ice.area.change","Decrease",8
"822","X2.12.Impact..Genetics","driver.Sea.ice.area.change","Complex",17
"823","X2.12.Impact..Genetics","driver.Sea.ice.area.change","NoChange",5
"824","X2.12.Impact..Land.Use.Loss","driver.Sea.ice.area.change","Increase",25
"825","X2.12.Impact..Land.Use.Loss","driver.Sea.ice.area.change","Decrease",5
"826","X2.12.Impact..Land.Use.Loss","driver.Sea.ice.area.change","Complex",2
"827","X2.12.Impact..Land.Use.Loss","driver.Sea.ice.area.change","NoChange",2
"828","X2.12.Impact..Land.Use.Restore","driver.Sea.ice.area.change","Increase",7
"829","X2.12.Impact..Land.Use.Restore","driver.Sea.ice.area.change","Decrease",4
"830","X2.12.Impact..Land.Use.Restore","driver.Sea.ice.area.change","Complex",5
"831","X2.12.Impact..Land.Use.Restore","driver.Sea.ice.area.change","NoChange",2
"832","X2.12.Impact..Urbanization","driver.Sea.ice.area.change","Increase",13
"833","X2.12.Impact..Urbanization","driver.Sea.ice.area.change","Decrease",1
"834","X2.12.Impact..Urbanization","driver.Sea.ice.area.change","Complex",1
"835","X2.12.Impact..Urbanization","driver.Sea.ice.area.change","NoChange",3
"836","X2.12.Impact..Connectivity","driver.Sea.ice.area.change","Increase",9
"837","X2.12.Impact..Connectivity","driver.Sea.ice.area.change","Decrease",17
"838","X2.12.Impact..Connectivity","driver.Sea.ice.area.change","Complex",10
"839","X2.12.Impact..Connectivity","driver.Sea.ice.area.change","NoChange",2
"840","X2.12.Impact..Trophic","driver.Sea.ice.area.change","Increase",15
"841","X2.12.Impact..Trophic","driver.Sea.ice.area.change","Decrease",3
"842","X2.12.Impact..Trophic","driver.Sea.ice.area.change","Complex",41
"843","X2.12.Impact..Trophic","driver.Sea.ice.area.change","NoChange",7
"844","X2.12.Impact..Indigenous.Knowledge","driver.Sea.ice.area.change","Increase",5
"845","X2.12.Impact..Indigenous.Knowledge","driver.Sea.ice.area.change","Decrease",3
"846","X2.12.Impact..Indigenous.Knowledge","driver.Sea.ice.area.change","Complex",8
"847","X2.12.Impact..Indigenous.Knowledge","driver.Sea.ice.area.change","NoChange",3
"848","X2.12.Impact..Management","driver.Sea.ice.area.change","Increase",13
"849","X2.12.Impact..Management","driver.Sea.ice.area.change","Decrease",1
"850","X2.12.Impact..Management","driver.Sea.ice.area.change","Complex",24
"851","X2.12.Impact..Management","driver.Sea.ice.area.change","NoChange",5
"852","X2.12.Impact..Other","driver.Sea.ice.area.change","Increase",18
"853","X2.12.Impact..Other","driver.Sea.ice.area.change","Decrease",6
"854","X2.12.Impact..Other","driver.Sea.ice.area.change","Complex",7
"855","X2.12.Impact..Other","driver.Sea.ice.area.change","NoChange",4
"856","X2.12.Impact..Abundance","driver.Seawater.chemistry","Increase",31
"857","X2.12.Impact..Abundance","driver.Seawater.chemistry","Decrease",51
"858","X2.12.Impact..Abundance","driver.Seawater.chemistry","Complex",54
"859","X2.12.Impact..Richness","driver.Seawater.chemistry","Increase",12
"860","X2.12.Impact..Richness","driver.Seawater.chemistry","Decrease",16
"861","X2.12.Impact..Richness","driver.Seawater.chemistry","Complex",36
"862","X2.12.Impact..Richness","driver.Seawater.chemistry","NoChange",2
"863","X2.12.Impact..Loss","driver.Seawater.chemistry","Increase",26
"864","X2.12.Impact..Loss","driver.Seawater.chemistry","Decrease",7
"865","X2.12.Impact..Loss","driver.Seawater.chemistry","Complex",17
"866","X2.12.Impact..Loss","driver.Seawater.chemistry","NoChange",5
"867","X2.12.Impact..Disease","driver.Seawater.chemistry","Increase",61
"868","X2.12.Impact..Disease","driver.Seawater.chemistry","Complex",12
"869","X2.12.Impact..Disease","driver.Seawater.chemistry","NoChange",4
"870","X2.12.Impact..Invasion","driver.Seawater.chemistry","Increase",53
"871","X2.12.Impact..Invasion","driver.Seawater.chemistry","Complex",7
"872","X2.12.Impact..Invasion","driver.Seawater.chemistry","NoChange",2
"873","X2.12.Impact..Composition","driver.Seawater.chemistry","Increase",22
"874","X2.12.Impact..Composition","driver.Seawater.chemistry","Decrease",2
"875","X2.12.Impact..Composition","driver.Seawater.chemistry","Complex",77
"876","X2.12.Impact..Composition","driver.Seawater.chemistry","NoChange",3
"877","X2.12.Impact..Genetics","driver.Seawater.chemistry","Increase",2
"878","X2.12.Impact..Genetics","driver.Seawater.chemistry","Decrease",8
"879","X2.12.Impact..Genetics","driver.Seawater.chemistry","Complex",17
"880","X2.12.Impact..Genetics","driver.Seawater.chemistry","NoChange",5
"881","X2.12.Impact..Land.Use.Loss","driver.Seawater.chemistry","Increase",25
"882","X2.12.Impact..Land.Use.Loss","driver.Seawater.chemistry","Decrease",5
"883","X2.12.Impact..Land.Use.Loss","driver.Seawater.chemistry","Complex",2
"884","X2.12.Impact..Land.Use.Loss","driver.Seawater.chemistry","NoChange",2
"885","X2.12.Impact..Land.Use.Restore","driver.Seawater.chemistry","Increase",7
"886","X2.12.Impact..Land.Use.Restore","driver.Seawater.chemistry","Decrease",4
"887","X2.12.Impact..Land.Use.Restore","driver.Seawater.chemistry","Complex",5
"888","X2.12.Impact..Land.Use.Restore","driver.Seawater.chemistry","NoChange",2
"889","X2.12.Impact..Urbanization","driver.Seawater.chemistry","Increase",13
"890","X2.12.Impact..Urbanization","driver.Seawater.chemistry","Decrease",1
"891","X2.12.Impact..Urbanization","driver.Seawater.chemistry","Complex",1
"892","X2.12.Impact..Urbanization","driver.Seawater.chemistry","NoChange",3
"893","X2.12.Impact..Connectivity","driver.Seawater.chemistry","Increase",9
"894","X2.12.Impact..Connectivity","driver.Seawater.chemistry","Decrease",17
"895","X2.12.Impact..Connectivity","driver.Seawater.chemistry","Complex",10
"896","X2.12.Impact..Connectivity","driver.Seawater.chemistry","NoChange",2
"897","X2.12.Impact..Trophic","driver.Seawater.chemistry","Increase",15
"898","X2.12.Impact..Trophic","driver.Seawater.chemistry","Decrease",3
"899","X2.12.Impact..Trophic","driver.Seawater.chemistry","Complex",41
"900","X2.12.Impact..Trophic","driver.Seawater.chemistry","NoChange",7
"901","X2.12.Impact..Indigenous.Knowledge","driver.Seawater.chemistry","Increase",5
"902","X2.12.Impact..Indigenous.Knowledge","driver.Seawater.chemistry","Decrease",3
"903","X2.12.Impact..Indigenous.Knowledge","driver.Seawater.chemistry","Complex",8
"904","X2.12.Impact..Indigenous.Knowledge","driver.Seawater.chemistry","NoChange",3
"905","X2.12.Impact..Management","driver.Seawater.chemistry","Increase",13
"906","X2.12.Impact..Management","driver.Seawater.chemistry","Decrease",1
"907","X2.12.Impact..Management","driver.Seawater.chemistry","Complex",24
"908","X2.12.Impact..Management","driver.Seawater.chemistry","NoChange",5
"909","X2.12.Impact..Other","driver.Seawater.chemistry","Increase",18
"910","X2.12.Impact..Other","driver.Seawater.chemistry","Decrease",6
"911","X2.12.Impact..Other","driver.Seawater.chemistry","Complex",7
"912","X2.12.Impact..Other","driver.Seawater.chemistry","NoChange",4
"913","X2.12.Impact..Abundance","driver.Land.ice.cover..glaciers.","Increase",31
"914","X2.12.Impact..Abundance","driver.Land.ice.cover..glaciers.","Decrease",51
"915","X2.12.Impact..Abundance","driver.Land.ice.cover..glaciers.","Complex",54
"916","X2.12.Impact..Richness","driver.Land.ice.cover..glaciers.","Increase",12
"917","X2.12.Impact..Richness","driver.Land.ice.cover..glaciers.","Decrease",16
"918","X2.12.Impact..Richness","driver.Land.ice.cover..glaciers.","Complex",36
"919","X2.12.Impact..Richness","driver.Land.ice.cover..glaciers.","NoChange",2
"920","X2.12.Impact..Loss","driver.Land.ice.cover..glaciers.","Increase",26
"921","X2.12.Impact..Loss","driver.Land.ice.cover..glaciers.","Decrease",7
"922","X2.12.Impact..Loss","driver.Land.ice.cover..glaciers.","Complex",17
"923","X2.12.Impact..Loss","driver.Land.ice.cover..glaciers.","NoChange",5
"924","X2.12.Impact..Disease","driver.Land.ice.cover..glaciers.","Increase",61
"925","X2.12.Impact..Disease","driver.Land.ice.cover..glaciers.","Complex",12
"926","X2.12.Impact..Disease","driver.Land.ice.cover..glaciers.","NoChange",4
"927","X2.12.Impact..Invasion","driver.Land.ice.cover..glaciers.","Increase",53
"928","X2.12.Impact..Invasion","driver.Land.ice.cover..glaciers.","Complex",7
"929","X2.12.Impact..Invasion","driver.Land.ice.cover..glaciers.","NoChange",2
"930","X2.12.Impact..Composition","driver.Land.ice.cover..glaciers.","Increase",22
"931","X2.12.Impact..Composition","driver.Land.ice.cover..glaciers.","Decrease",2
"932","X2.12.Impact..Composition","driver.Land.ice.cover..glaciers.","Complex",77
"933","X2.12.Impact..Composition","driver.Land.ice.cover..glaciers.","NoChange",3
"934","X2.12.Impact..Genetics","driver.Land.ice.cover..glaciers.","Increase",2
"935","X2.12.Impact..Genetics","driver.Land.ice.cover..glaciers.","Decrease",8
"936","X2.12.Impact..Genetics","driver.Land.ice.cover..glaciers.","Complex",17
"937","X2.12.Impact..Genetics","driver.Land.ice.cover..glaciers.","NoChange",5
"938","X2.12.Impact..Land.Use.Loss","driver.Land.ice.cover..glaciers.","Increase",25
"939","X2.12.Impact..Land.Use.Loss","driver.Land.ice.cover..glaciers.","Decrease",5
"940","X2.12.Impact..Land.Use.Loss","driver.Land.ice.cover..glaciers.","Complex",2
"941","X2.12.Impact..Land.Use.Loss","driver.Land.ice.cover..glaciers.","NoChange",2
"942","X2.12.Impact..Land.Use.Restore","driver.Land.ice.cover..glaciers.","Increase",7
"943","X2.12.Impact..Land.Use.Restore","driver.Land.ice.cover..glaciers.","Decrease",4
"944","X2.12.Impact..Land.Use.Restore","driver.Land.ice.cover..glaciers.","Complex",5
"945","X2.12.Impact..Land.Use.Restore","driver.Land.ice.cover..glaciers.","NoChange",2
"946","X2.12.Impact..Urbanization","driver.Land.ice.cover..glaciers.","Increase",13
"947","X2.12.Impact..Urbanization","driver.Land.ice.cover..glaciers.","Decrease",1
"948","X2.12.Impact..Urbanization","driver.Land.ice.cover..glaciers.","Complex",1
"949","X2.12.Impact..Urbanization","driver.Land.ice.cover..glaciers.","NoChange",3
"950","X2.12.Impact..Connectivity","driver.Land.ice.cover..glaciers.","Increase",9
"951","X2.12.Impact..Connectivity","driver.Land.ice.cover..glaciers.","Decrease",17
"952","X2.12.Impact..Connectivity","driver.Land.ice.cover..glaciers.","Complex",10
"953","X2.12.Impact..Connectivity","driver.Land.ice.cover..glaciers.","NoChange",2
"954","X2.12.Impact..Trophic","driver.Land.ice.cover..glaciers.","Increase",15
"955","X2.12.Impact..Trophic","driver.Land.ice.cover..glaciers.","Decrease",3
"956","X2.12.Impact..Trophic","driver.Land.ice.cover..glaciers.","Complex",41
"957","X2.12.Impact..Trophic","driver.Land.ice.cover..glaciers.","NoChange",7
"958","X2.12.Impact..Indigenous.Knowledge","driver.Land.ice.cover..glaciers.","Increase",5
"959","X2.12.Impact..Indigenous.Knowledge","driver.Land.ice.cover..glaciers.","Decrease",3
"960","X2.12.Impact..Indigenous.Knowledge","driver.Land.ice.cover..glaciers.","Complex",8
"961","X2.12.Impact..Indigenous.Knowledge","driver.Land.ice.cover..glaciers.","NoChange",3
"962","X2.12.Impact..Management","driver.Land.ice.cover..glaciers.","Increase",13
"963","X2.12.Impact..Management","driver.Land.ice.cover..glaciers.","Decrease",1
"964","X2.12.Impact..Management","driver.Land.ice.cover..glaciers.","Complex",24
"965","X2.12.Impact..Management","driver.Land.ice.cover..glaciers.","NoChange",5
"966","X2.12.Impact..Other","driver.Land.ice.cover..glaciers.","Increase",18
"967","X2.12.Impact..Other","driver.Land.ice.cover..glaciers.","Decrease",6
"968","X2.12.Impact..Other","driver.Land.ice.cover..glaciers.","Complex",7
"969","X2.12.Impact..Other","driver.Land.ice.cover..glaciers.","NoChange",4
"970","X2.12.Impact..Abundance","driver.Ocean.currents","Increase",31
"971","X2.12.Impact..Abundance","driver.Ocean.currents","Decrease",51
"972","X2.12.Impact..Abundance","driver.Ocean.currents","Complex",54
"973","X2.12.Impact..Richness","driver.Ocean.currents","Increase",12
"974","X2.12.Impact..Richness","driver.Ocean.currents","Decrease",16
"975","X2.12.Impact..Richness","driver.Ocean.currents","Complex",36
"976","X2.12.Impact..Richness","driver.Ocean.currents","NoChange",2
"977","X2.12.Impact..Loss","driver.Ocean.currents","Increase",26
"978","X2.12.Impact..Loss","driver.Ocean.currents","Decrease",7
"979","X2.12.Impact..Loss","driver.Ocean.currents","Complex",17
"980","X2.12.Impact..Loss","driver.Ocean.currents","NoChange",5
"981","X2.12.Impact..Disease","driver.Ocean.currents","Increase",61
"982","X2.12.Impact..Disease","driver.Ocean.currents","Complex",12
"983","X2.12.Impact..Disease","driver.Ocean.currents","NoChange",4
"984","X2.12.Impact..Invasion","driver.Ocean.currents","Increase",53
"985","X2.12.Impact..Invasion","driver.Ocean.currents","Complex",7
"986","X2.12.Impact..Invasion","driver.Ocean.currents","NoChange",2
"987","X2.12.Impact..Composition","driver.Ocean.currents","Increase",22
"988","X2.12.Impact..Composition","driver.Ocean.currents","Decrease",2
"989","X2.12.Impact..Composition","driver.Ocean.currents","Complex",77
"990","X2.12.Impact..Composition","driver.Ocean.currents","NoChange",3
"991","X2.12.Impact..Genetics","driver.Ocean.currents","Increase",2
"992","X2.12.Impact..Genetics","driver.Ocean.currents","Decrease",8
"993","X2.12.Impact..Genetics","driver.Ocean.currents","Complex",17
"994","X2.12.Impact..Genetics","driver.Ocean.currents","NoChange",5
"995","X2.12.Impact..Land.Use.Loss","driver.Ocean.currents","Increase",25
"996","X2.12.Impact..Land.Use.Loss","driver.Ocean.currents","Decrease",5
"997","X2.12.Impact..Land.Use.Loss","driver.Ocean.currents","Complex",2
"998","X2.12.Impact..Land.Use.Loss","driver.Ocean.currents","NoChange",2
"999","X2.12.Impact..Land.Use.Restore","driver.Ocean.currents","Increase",7
"1000","X2.12.Impact..Land.Use.Restore","driver.Ocean.currents","Decrease",4
"1001","X2.12.Impact..Land.Use.Restore","driver.Ocean.currents","Complex",5
"1002","X2.12.Impact..Land.Use.Restore","driver.Ocean.currents","NoChange",2
"1003","X2.12.Impact..Urbanization","driver.Ocean.currents","Increase",13
"1004","X2.12.Impact..Urbanization","driver.Ocean.currents","Decrease",1
"1005","X2.12.Impact..Urbanization","driver.Ocean.currents","Complex",1
"1006","X2.12.Impact..Urbanization","driver.Ocean.currents","NoChange",3
"1007","X2.12.Impact..Connectivity","driver.Ocean.currents","Increase",9
"1008","X2.12.Impact..Connectivity","driver.Ocean.currents","Decrease",17
"1009","X2.12.Impact..Connectivity","driver.Ocean.currents","Complex",10
"1010","X2.12.Impact..Connectivity","driver.Ocean.currents","NoChange",2
"1011","X2.12.Impact..Trophic","driver.Ocean.currents","Increase",15
"1012","X2.12.Impact..Trophic","driver.Ocean.currents","Decrease",3
"1013","X2.12.Impact..Trophic","driver.Ocean.currents","Complex",41
"1014","X2.12.Impact..Trophic","driver.Ocean.currents","NoChange",7
"1015","X2.12.Impact..Indigenous.Knowledge","driver.Ocean.currents","Increase",5
"1016","X2.12.Impact..Indigenous.Knowledge","driver.Ocean.currents","Decrease",3
"1017","X2.12.Impact..Indigenous.Knowledge","driver.Ocean.currents","Complex",8
"1018","X2.12.Impact..Indigenous.Knowledge","driver.Ocean.currents","NoChange",3
"1019","X2.12.Impact..Management","driver.Ocean.currents","Increase",13
"1020","X2.12.Impact..Management","driver.Ocean.currents","Decrease",1
"1021","X2.12.Impact..Management","driver.Ocean.currents","Complex",24
"1022","X2.12.Impact..Management","driver.Ocean.currents","NoChange",5
"1023","X2.12.Impact..Other","driver.Ocean.currents","Increase",18
"1024","X2.12.Impact..Other","driver.Ocean.currents","Decrease",6
"1025","X2.12.Impact..Other","driver.Ocean.currents","Complex",7
"1026","X2.12.Impact..Other","driver.Ocean.currents","NoChange",4
"1027","X2.12.Impact..Abundance","driver.C02.concentration","Increase",31
"1028","X2.12.Impact..Abundance","driver.C02.concentration","Decrease",51
"1029","X2.12.Impact..Abundance","driver.C02.concentration","Complex",54
"1030","X2.12.Impact..Richness","driver.C02.concentration","Increase",12
"1031","X2.12.Impact..Richness","driver.C02.concentration","Decrease",16
"1032","X2.12.Impact..Richness","driver.C02.concentration","Complex",36
"1033","X2.12.Impact..Richness","driver.C02.concentration","NoChange",2
"1034","X2.12.Impact..Loss","driver.C02.concentration","Increase",26
"1035","X2.12.Impact..Loss","driver.C02.concentration","Decrease",7
"1036","X2.12.Impact..Loss","driver.C02.concentration","Complex",17
"1037","X2.12.Impact..Loss","driver.C02.concentration","NoChange",5
"1038","X2.12.Impact..Disease","driver.C02.concentration","Increase",61
"1039","X2.12.Impact..Disease","driver.C02.concentration","Complex",12
"1040","X2.12.Impact..Disease","driver.C02.concentration","NoChange",4
"1041","X2.12.Impact..Invasion","driver.C02.concentration","Increase",53
"1042","X2.12.Impact..Invasion","driver.C02.concentration","Complex",7
"1043","X2.12.Impact..Invasion","driver.C02.concentration","NoChange",2
"1044","X2.12.Impact..Composition","driver.C02.concentration","Increase",22
"1045","X2.12.Impact..Composition","driver.C02.concentration","Decrease",2
"1046","X2.12.Impact..Composition","driver.C02.concentration","Complex",77
"1047","X2.12.Impact..Composition","driver.C02.concentration","NoChange",3
"1048","X2.12.Impact..Genetics","driver.C02.concentration","Increase",2
"1049","X2.12.Impact..Genetics","driver.C02.concentration","Decrease",8
"1050","X2.12.Impact..Genetics","driver.C02.concentration","Complex",17
"1051","X2.12.Impact..Genetics","driver.C02.concentration","NoChange",5
"1052","X2.12.Impact..Land.Use.Loss","driver.C02.concentration","Increase",25
"1053","X2.12.Impact..Land.Use.Loss","driver.C02.concentration","Decrease",5
"1054","X2.12.Impact..Land.Use.Loss","driver.C02.concentration","Complex",2
"1055","X2.12.Impact..Land.Use.Loss","driver.C02.concentration","NoChange",2
"1056","X2.12.Impact..Land.Use.Restore","driver.C02.concentration","Increase",7
"1057","X2.12.Impact..Land.Use.Restore","driver.C02.concentration","Decrease",4
"1058","X2.12.Impact..Land.Use.Restore","driver.C02.concentration","Complex",5
"1059","X2.12.Impact..Land.Use.Restore","driver.C02.concentration","NoChange",2
"1060","X2.12.Impact..Urbanization","driver.C02.concentration","Increase",13
"1061","X2.12.Impact..Urbanization","driver.C02.concentration","Decrease",1
"1062","X2.12.Impact..Urbanization","driver.C02.concentration","Complex",1
"1063","X2.12.Impact..Urbanization","driver.C02.concentration","NoChange",3
"1064","X2.12.Impact..Connectivity","driver.C02.concentration","Increase",9
"1065","X2.12.Impact..Connectivity","driver.C02.concentration","Decrease",17
"1066","X2.12.Impact..Connectivity","driver.C02.concentration","Complex",10
"1067","X2.12.Impact..Connectivity","driver.C02.concentration","NoChange",2
"1068","X2.12.Impact..Trophic","driver.C02.concentration","Increase",15
"1069","X2.12.Impact..Trophic","driver.C02.concentration","Decrease",3
"1070","X2.12.Impact..Trophic","driver.C02.concentration","Complex",41
"1071","X2.12.Impact..Trophic","driver.C02.concentration","NoChange",7
"1072","X2.12.Impact..Indigenous.Knowledge","driver.C02.concentration","Increase",5
"1073","X2.12.Impact..Indigenous.Knowledge","driver.C02.concentration","Decrease",3
"1074","X2.12.Impact..Indigenous.Knowledge","driver.C02.concentration","Complex",8
"1075","X2.12.Impact..Indigenous.Knowledge","driver.C02.concentration","NoChange",3
"1076","X2.12.Impact..Management","driver.C02.concentration","Increase",13
"1077","X2.12.Impact..Management","driver.C02.concentration","Decrease",1
"1078","X2.12.Impact..Management","driver.C02.concentration","Complex",24
"1079","X2.12.Impact..Management","driver.C02.concentration","NoChange",5
"1080","X2.12.Impact..Other","driver.C02.concentration","Increase",18
"1081","X2.12.Impact..Other","driver.C02.concentration","Decrease",6
"1082","X2.12.Impact..Other","driver.C02.concentration","Complex",7
"1083","X2.12.Impact..Other","driver.C02.concentration","NoChange",4
"1084","X2.12.Impact..Abundance","driver.freshwater.temperature.change","Increase",31
"1085","X2.12.Impact..Abundance","driver.freshwater.temperature.change","Decrease",51
"1086","X2.12.Impact..Abundance","driver.freshwater.temperature.change","Complex",54
"1087","X2.12.Impact..Richness","driver.freshwater.temperature.change","Increase",12
"1088","X2.12.Impact..Richness","driver.freshwater.temperature.change","Decrease",16
"1089","X2.12.Impact..Richness","driver.freshwater.temperature.change","Complex",36
"1090","X2.12.Impact..Richness","driver.freshwater.temperature.change","NoChange",2
"1091","X2.12.Impact..Loss","driver.freshwater.temperature.change","Increase",26
"1092","X2.12.Impact..Loss","driver.freshwater.temperature.change","Decrease",7
"1093","X2.12.Impact..Loss","driver.freshwater.temperature.change","Complex",17
"1094","X2.12.Impact..Loss","driver.freshwater.temperature.change","NoChange",5
"1095","X2.12.Impact..Disease","driver.freshwater.temperature.change","Increase",61
"1096","X2.12.Impact..Disease","driver.freshwater.temperature.change","Complex",12
"1097","X2.12.Impact..Disease","driver.freshwater.temperature.change","NoChange",4
"1098","X2.12.Impact..Invasion","driver.freshwater.temperature.change","Increase",53
"1099","X2.12.Impact..Invasion","driver.freshwater.temperature.change","Complex",7
"1100","X2.12.Impact..Invasion","driver.freshwater.temperature.change","NoChange",2
"1101","X2.12.Impact..Composition","driver.freshwater.temperature.change","Increase",22
"1102","X2.12.Impact..Composition","driver.freshwater.temperature.change","Decrease",2
"1103","X2.12.Impact..Composition","driver.freshwater.temperature.change","Complex",77
"1104","X2.12.Impact..Composition","driver.freshwater.temperature.change","NoChange",3
"1105","X2.12.Impact..Genetics","driver.freshwater.temperature.change","Increase",2
"1106","X2.12.Impact..Genetics","driver.freshwater.temperature.change","Decrease",8
"1107","X2.12.Impact..Genetics","driver.freshwater.temperature.change","Complex",17
"1108","X2.12.Impact..Genetics","driver.freshwater.temperature.change","NoChange",5
"1109","X2.12.Impact..Land.Use.Loss","driver.freshwater.temperature.change","Increase",25
"1110","X2.12.Impact..Land.Use.Loss","driver.freshwater.temperature.change","Decrease",5
"1111","X2.12.Impact..Land.Use.Loss","driver.freshwater.temperature.change","Complex",2
"1112","X2.12.Impact..Land.Use.Loss","driver.freshwater.temperature.change","NoChange",2
"1113","X2.12.Impact..Land.Use.Restore","driver.freshwater.temperature.change","Increase",7
"1114","X2.12.Impact..Land.Use.Restore","driver.freshwater.temperature.change","Decrease",4
"1115","X2.12.Impact..Land.Use.Restore","driver.freshwater.temperature.change","Complex",5
"1116","X2.12.Impact..Land.Use.Restore","driver.freshwater.temperature.change","NoChange",2
"1117","X2.12.Impact..Urbanization","driver.freshwater.temperature.change","Increase",13
"1118","X2.12.Impact..Urbanization","driver.freshwater.temperature.change","Decrease",1
"1119","X2.12.Impact..Urbanization","driver.freshwater.temperature.change","Complex",1
"1120","X2.12.Impact..Urbanization","driver.freshwater.temperature.change","NoChange",3
"1121","X2.12.Impact..Connectivity","driver.freshwater.temperature.change","Increase",9
"1122","X2.12.Impact..Connectivity","driver.freshwater.temperature.change","Decrease",17
"1123","X2.12.Impact..Connectivity","driver.freshwater.temperature.change","Complex",10
"1124","X2.12.Impact..Connectivity","driver.freshwater.temperature.change","NoChange",2
"1125","X2.12.Impact..Trophic","driver.freshwater.temperature.change","Increase",15
"1126","X2.12.Impact..Trophic","driver.freshwater.temperature.change","Decrease",3
"1127","X2.12.Impact..Trophic","driver.freshwater.temperature.change","Complex",41
"1128","X2.12.Impact..Trophic","driver.freshwater.temperature.change","NoChange",7
"1129","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.temperature.change","Increase",5
"1130","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.temperature.change","Decrease",3
"1131","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.temperature.change","Complex",8
"1132","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.temperature.change","NoChange",3
"1133","X2.12.Impact..Management","driver.freshwater.temperature.change","Increase",13
"1134","X2.12.Impact..Management","driver.freshwater.temperature.change","Decrease",1
"1135","X2.12.Impact..Management","driver.freshwater.temperature.change","Complex",24
"1136","X2.12.Impact..Management","driver.freshwater.temperature.change","NoChange",5
"1137","X2.12.Impact..Other","driver.freshwater.temperature.change","Increase",18
"1138","X2.12.Impact..Other","driver.freshwater.temperature.change","Decrease",6
"1139","X2.12.Impact..Other","driver.freshwater.temperature.change","Complex",7
"1140","X2.12.Impact..Other","driver.freshwater.temperature.change","NoChange",4
"1141","X2.12.Impact..Abundance","driver.frazzle..land.ice..change","Increase",31
"1142","X2.12.Impact..Abundance","driver.frazzle..land.ice..change","Decrease",51
"1143","X2.12.Impact..Abundance","driver.frazzle..land.ice..change","Complex",54
"1144","X2.12.Impact..Richness","driver.frazzle..land.ice..change","Increase",12
"1145","X2.12.Impact..Richness","driver.frazzle..land.ice..change","Decrease",16
"1146","X2.12.Impact..Richness","driver.frazzle..land.ice..change","Complex",36
"1147","X2.12.Impact..Richness","driver.frazzle..land.ice..change","NoChange",2
"1148","X2.12.Impact..Loss","driver.frazzle..land.ice..change","Increase",26
"1149","X2.12.Impact..Loss","driver.frazzle..land.ice..change","Decrease",7
"1150","X2.12.Impact..Loss","driver.frazzle..land.ice..change","Complex",17
"1151","X2.12.Impact..Loss","driver.frazzle..land.ice..change","NoChange",5
"1152","X2.12.Impact..Disease","driver.frazzle..land.ice..change","Increase",61
"1153","X2.12.Impact..Disease","driver.frazzle..land.ice..change","Complex",12
"1154","X2.12.Impact..Disease","driver.frazzle..land.ice..change","NoChange",4
"1155","X2.12.Impact..Invasion","driver.frazzle..land.ice..change","Increase",53
"1156","X2.12.Impact..Invasion","driver.frazzle..land.ice..change","Complex",7
"1157","X2.12.Impact..Invasion","driver.frazzle..land.ice..change","NoChange",2
"1158","X2.12.Impact..Composition","driver.frazzle..land.ice..change","Increase",22
"1159","X2.12.Impact..Composition","driver.frazzle..land.ice..change","Decrease",2
