"","Title","Authors","Abstract","Published Year","Published Month","Journal","Volume","Issue","Pages","Accession Number","DOI","Ref","Covidence #","Study","Notes","Tags","Sociocultural","Biophysical","Biotic","IK","Intervention","Potentially relevant","save for other sections","Transboundary unclear","Perspective paper","Human_movement","Original_study","socio_human","socio_biotic","socio_physical","human_biotic"
"66","Climate change impacts and household resilience: prospects for 2050 in Brazil, Mexico, and Peru","Andersen, L. E.; Breisinger, C.; Jemio, L. C.; Mason-D'Croz, D.; Ringler, C.; Robertson, R.; Verner, D.; Wiebelt, M.","This food policy report is a response to growing concerns about the impacts of climate change on Latin American economies, agriculture, and people. It assesses both local and global effects of changing agricultural yields on the economy subnational regions, and different household types, including male- and female-headed households in Brazil, Mexico, and Peru. The three countries reflect economic and geographic diversity in Latin America and more than half of the region's population. MAIN FINDINGS: Climate change impacts tend to be relatively small at an economywide level in all three countries. However, sectoral and household-level economic impacts tend to be diverse across countries and subnational levels. They mainly depend on projected changes in agricultural yields, the share of agriculture in regional gross domestic product (GDP), crop-specific international trade balances, net food buyer/seller position, and income diversification of households. As for gender, results from this study suggest that female-headed households may be less vulnerable than male-headed households to the effects of climate change, highlighting the importance of considering women as a source for solutions for building resilience to climate change. Given the relatively small impacts of climate change and the degree of uncertainty associated with them, it is too early to define specific policy recommendations. POLICY IMPLICATIONS: All three countries should try to maximize the benefits that may come with higher agricultural world market prices and to minimize the losses from reductions in agricultural yields.",2016,"","Climate change impacts and household resilience: prospects for 2050 in Brazil, Mexico, and Peru","","","84-pp","","","","#16116","Andersen 2016","","Sociocultural",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"67","Dynamics of dead tree degradation and shelf-life following natural disturbances: can salvaged trees from boreal forests 'fuel' the forestry and bioenergy sectors?","Barrette, J.; Thiffault, E.; Saint-Pierre, F.; Wetzel, S.; Duchesne, I.; Krigstin, S.","Trees killed by natural disturbances have been recognized by the International Panel on Climate Change (IPCC) as a promising resource for bioenergy at the global scale. In the eastern boreal forest of Canada, there are two major types of natural disturbances that can generate large amounts of biomass for the production of bioenergy: wildfire and spruce budworm outbreak. For example, the mean burned area between 1970 and 2010 was estimated at 2900 km2 per year. Following such disturbances, typically only trees and stands with a merchantable value, i.e., of acceptable quality for traditional forest products (lumber and pulp) are salvaged. However, adding bioenergy to the potential basket of products may both divert trees of marginal quality and profitability away from traditional products and to bioenergy facilities and lengthen the window of opportunity during which salvage operations can occur. This review shows how the dynamics of wood characteristics of trees affected by natural disturbances can be used to predict through time the basket of wood products that can be taken out of a salvaged stand and ensure the best fit between sources of fibre and types of processing facilities. The most important factors influencing fibre quality include degradation caused by fungi and insects. The most suitable time to salvage trees for the production of lumber in stands killed by either spruce budworm or fire is generally limited to 1-2 years after death. For the production of pulp and paper, trees can usually be salvaged for as long as the wood moisture content remains above the fibre saturation point, but usually is not recommended after 3 or 4 years following death. Thus, past this period, salvaged trees may yield better opportunities for the bioenergy sector. Information on wood as bioenergy feedstock (wood chips, wood pellets and liquid biofuel) highlights the importance of wood chemical components in the chemical reactivity of biofuel. This study offers background knowledge and a framework of analysis that highlights the potential of dead wood from natural disturbances for the production of forest and bioenergy products, which can be further adapted to other regions of the world, building on the Canadian experience of adapting practices to natural disturbances.",2015,"","Forestry (Oxford)","88","3","275-290","","http://dx.doi.org/10.1093/forestry/cpv007","","#16444","Barrette 2015","Tyler McIntosh (2024-09-11 06:45:26)(Select): c1: yes
c2: yes - This is an interesting sociocultural flow - climate changing disturbance regimes, and in turn salvage markets. 
c3: yes - Shifts in salvage markets and removal of biomass from the ecosystem will have impacts on biodiversity.
c4: yes - focused on Canadian forests
c5: unclear; ","Biotic; Sociocultural; Transboundary unclear",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"68","Ontario's forests and forestry in a changing climate","Colombo, S. J.","This report updates a review of literature about the effects of global climate change on forest plants and communities published ten years ago (Forest Research Information Paper No. 143). Since the previous review, evidence of environmental changes caused by elevated atmospheric carbon dioxide (CO2) and its potential effects on global climate has strengthened considerably, to the point that there are reports that the effects of climate change are already being observed. The International Panel on Climate Change (IPCC) indicates that rates of greenhouse gas emissions continue to increase due to fossil fuel burning and deforestation. Based on a less-than-worst-case scenario, the IPCC """"A2"""" scenario, and modelled using the Canadian Global Climate Model (CGCM2), increased atmospheric CO2 is projected to increase average summer temperatures in Ontario between 3 degrees C and 6 degrees C by 2070, with the largest increases in the far north but with heavily populated parts of the province warming by 4 degrees C to 5 degrees C. Growing season precipitation is predicted to increase only slightly (<10%) in much of Ontario, and to decrease in southern and northwestern Ontario. Projected increases in summer temperatures with no or little increase in precipitation would increase the frequency and severity of drought by elevating evapotranspiration. One predictable response to drier forests is increased forest area burned. The projected increase is for a doubling of area burned in parts of the province where fire suppression is not practiced. In the managed forest, however, where more people live and where forests are more heavily used for timber production and recreation, most fires are currently able to be suppressed through early action. However, under severe fire weather conditions, initial attack at present can be unsuccessful, and climate change is expected to increase severe fire weather. As a result, an anticipated effect of climate change is increased frequency of uncontainable forest fire spread, resulting in more large burns in areas of managed forest. The complex interactions of trees with insects and disease makes it difficult to project the timing and extent of effects of climate change on these disturbances. However, if drought increases tree stress, the occurrence and severity of insect and disease outbreaks are likely to increase. In addition to drought, extreme weather events, such as wind storms, flooding, and very high temperatures could stress plants and increase insect and disease outbreaks. As a result, most important diseases of Ontario trees are expected to increase, and none are anticipated to decline. Cold winters that have historically kept some insects out of Ontario will occur less frequently, resulting in possible expansions of their ranges. For example, mountain pine beetle, which in recent years expanded its range into boreal forests in northern Alberta, may reach Ontario's pine forests before 2050. Climate change will increasingly make species and local populations of tree species less well adapted to the climate where they occur. For some species, this will reduce growth at the centre of their range and increase growth closer to the northern end of their distribution. The long lives of trees and their slow natural migration means that natural processes will be unable to move seed fast enough to match changing climate. Increasingly, forest managers will consider planting non-local species and populations. Such potential adaptations, however, need to be carried out with consideration of potential negative consequences and if implemented should be well documented and monitored. Risks to forests from implementing adaptation strategies need to be weighed against the risks to forests if chosen actions affect current species biodiversity. For this reason, a coordinated, science-based approach to forest adaptation can help forest managers determine possible strategies for reducing the negative effects of climate change. This report describes an approach termed """"judicious adaptation"""", in which risk of da age from implementing an adaptation is weighed against the risk of not acting. Adaptations carrying high risk would require strong evidence that failing to act creates an imminent threat. Low risk strategies would have a requirement for documentation of results to allow improved understanding of the risks and benefits of undertaking the adaptation. Judicious adaptation has similarities to the adaptive management approach, because of the requirements for planning and monitoring in both. According to the IPCC, sustainable forest management that maintains forest carbon stocks and provides a sustained yield of wood products provides the best long-term climate change mitigation strategy for forests. Wood products from forests store carbon, but also can reduce greenhouse gas emissions from fossil fuels by using wood as an alternative energy source (either burned directly or burning methane generated by wood products in landfills). Solid wood products have considerably lower energy intensity than building materials such as steel, aluminum, brick, and concrete. Therefore, using wood in place of such other materials reduces emissions of greenhouse gases and is an indirect way that forests can contribute to mitigating climate change.",2008,"","Climate Change Research Report - Ontario Forest Research Institute","","CCRR-12","22-pp","","","","#17442","Colombo 2008","Anabel Kinsey (2024-10-16 13:30:22)(Select): Lots of explicit discussion of range shifts, especially northward. Definitely implicit transboundary examples as well. ; Tyler McIntosh (2024-09-11 07:22:50)(Select): includes information on tree range shifts, specifically mentioning flows between Canada & US; Tyler McIntosh (2024-09-11 07:18:02)(Select): adding sociocultural tag given management & adaptation focus; ","Biotic; Sociocultural",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"69","Impact of climate change-induced natural disasters on intangible cultural heritage related to food: a review","Dembedza, V. P.; Chopera, P.; Mapara, J.; Macheka, L.","The increased frequency of extreme climate-induced natural disasters (floods, cyclones, mud slides, heat waves, droughts), attributed to climate change, is causing stress to already vulnerable livelihoods by affecting both tangible and intangible cultural heritage (ICH) assets. There are limited studies that have established how the climate-induced disasters have impacted the ICH elements of food. As such, there is need to first establish the ICH elements or components of food and then how these ICH elements of food are being affected by climate change-induced disasters. This review was therefore aimed at identifying based on the literature the different ICH elements of food and how these can be affected by climate-induced disasters such as floods, cyclones, and droughts. This review paper shows that food is not only considered an ICH because of it being specific to a territory or ethnic group, but there are several dimensions or elements of food that makes it qualify as an ICH, which we grouped into six categories or domains. These domains of food as ICH are (i) food traditions and customs, (ii) food production, processing, and storage, (iii) dietary culture, (iv) eating and social practices, (v) culinary, and (vi) geographical indications. These ICH domains of food as ICH we created them based on the similarity of the different characteristics of the ICH elements are identified in the literature. This new insight is useful in assessing the impact of climate-induced natural disasters on intangible cultural heritage in food systems. More so, the identified categories of ICH elements of food can be viewed as constructs in a framework that can be used to assess the impact of climate-induced disasters on intangible cultural heritage in food systems and the ultimate impact on nutrition outcomes. Further research can be directed toward the development of a framework or tool to enable the assessment of the impact of climate-induced natural disasters on intangible cultural heritage in food systems.",2022,"","Journal of Ethnic Foods","9","32","","","http://dx.doi.org/10.1186/s42779-022-00147-2","","#17733","Dembedza 2022","","Sociocultural; Transboundary unclear",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"70","Global progress in climate change and biodiversity conservation research","Farooqi, T. J. A.; Irfan, M.; Portela, R.; Zhou, X.; Shulin, P.; Ali, A.","Climate change is always an immense challenge for conservation biologists in the development and implementation of effective conservation strategies. The expected loss of biodiversity due to climate change weakens the delivery of ecosystem functioning and services, which can lead to a global environmental crisis. This study aims to conduct a comprehensive review of literature on recent progress in climate change and biodiversity conservation research and identifies the leading countries, institutions and researchers in this research area. We also aim to explore the current research trends, and existing scientific knowledge as well as to provide perspectives on the topic. A scientometric analysis approach included co-occurrence analysis of countries, institutions, and authors for research productivity and academic development; co-occurrence of keywords for identification of research hotspots; co-citation analysis for prominent articles and journals; and keyword burst for detection of global research trends, was applied by using CiteSpace based on 1965 articles retrieved from the Web of Science Core Collection for the period 2000-2021. We found an increasing research production over time on climate change and biodiversity conservation research. Although climate change and biodiversity conservation research have been studied across the globe (particularly in developed countries such as the USA) and institutions (such as the University of Queensland, Australia), several more countries, regions and institutions are underrepresented across the globe. The current research hot topics we found are mainly """"management"""", """"impact"""", """"diversity"""" and """"land use"""", whereas the research trends are """"richness"""", """"scenario"""", """"perception"""" and """"REDD"""". Thus, further research is needed to cover the huge knowledge gap related to humans, climate change, biodiversity, and ecosystem functioning across the globe (particularly in unexplored countries and regions) through several interdisciplinary approaches and collaborations.",2022,"","Global Ecology and Conservation","38","","","","http://dx.doi.org/10.1016/j.gecco.2022.e02272","","#18163","Farooqi 2022","Colleen Miller (2024-08-22 07:22:01)(Select): Implied transboundary flow of information based on study analysis. Discussion of some biotic impacts in section 4.2; Laura  Dee (2024-08-15 07:45:51)(Select): collaboration networks so could be sociocultural? no evidence of biodversity impacts/outcomes ;","Biotic; Sociocultural",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"71","Global governance dimensions of globally networked risks: the state of the art in social science research","Galaz, V.; Tallberg, J.; Boin, A.; Ituarte-Lima, C.; Hey, E.; Olsson, P.; Westley, F.","Global risks are now increasingly being perceived as networked, and likely to result in large-scale, propagating failures and crises that transgress national boundaries and societal sectors. These so called """"globally networked risks"""" pose fundamental challenges to global governance institutions. A growing literature explores the nature of these globally networked or """"systemic"""" risks. While this research has taught us much about the anatomy of these risks, it has consistently failed to integrate insights from the wider social sciences. This is problematic since the prescriptions that result from these efforts flow from naive assumptions about the way real-world state and non-state actors behave in the international arena. This leaves serious gaps in our understanding of whether networked environmental risks at all can be governed. The following essay brings together decades of research by different disciplines in the social sciences, and identifies five multi-disciplinary key insights that can inform global approaches to governing these. These insights include the influence of international institutions; the dynamics and effect of international norms and legal mechanisms; the need for international institutions to cope with transboundary and cross-sectoral crises; the role of innovation as a strategy to handle unpredictable global risks; and the necessity to address legitimacy issues.",2017,"","Risk, Hazards & Crisis in Public Policy","8","1","4-27","","http://dx.doi.org/10.1002/rhc3.12108","","#18421","Galaz 2017","Rachel Wilwerding (2024-08-14 04:34:37)(Select): Potentially relevant- insight into major factors that influence efficacy of international governance initiatives;","Potentially relevant; Sociocultural; Transboundary unclear",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"72","The great lapse: climate change, water resources and economic risks in the Great Lakes","Kehl, J.","The striking vastness of the world's largest surface freshwater resource, the Laurentian Great Lakes, has generated the fallacy that they are not highly vulnerable to climate change. This fallacy has created a great lapse in our research and understanding of the effects of climate change on the Great Lakes, which are approaching critical environmental thresholds and jeopardizing ecosystem services. This article takes the novel approach of correcting the disconnect between the perception of vastness and the reality of vulnerability to climate change in the Great Lakes, and takes an additional novel step to link the water risks with the economic risks. The primary purpose is to demonstrate the interdependence of the freshwater ecosystem services affected by climate change with the economies that are highly dependent on those freshwater services in the Great Lakes region. Although many believe that environmental science or ethical arguments should be sufficient to warrant action on climate change, evidence shows that policy-makers are not compelled to generate advances unless there are strong economic components. This article highlights the leading edge of climate science for the Great Lakes, having conducted 32 in depth interviews with experts in microbiology, ecology, and limnology, among others, but it also adds substantively to previous work by providing economic evidence of water risks in the agricultural sector and energy sector, which constitute over $6 trillion in value and jobs that are specifically dependent on lakes waters. The article concludes by articulating three specific conclusions: the economic viability of the agricultural sector and the energy sector are jeopardized by loss of federal funding for climate change adaptation in the water sector; the existing policies such as between sectors such as the Farm Bill and Energy Future Bill are mal-aligned and should be aligned with the water sector; and negative environmental externalities including factors that exacerbate climate change should be incorporated into the true cost of water so we can more accurately conduct ecosystem valuation and, thus, address the true economic and environmental cost of climate change on the Great Lakes and our greatest water resources. This paper has not previously been published.",2018,"","Journal of Water Resource and Protection","10","11","1106-1114","","http://dx.doi.org/10.4236/jwarp.2018.1011065","","#19816","Kehl 2018","","Human movement; Sociocultural",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"73","Issues to be addressed by the Program for Measuring Incremental Costs for the Environment","King, K.","The Program for Measuring Incremental Costs for the Environment (PRINCE) was created to examine the types of Global Environment Facility (GEF) policies and procedures that are likely to correspond with the requirements of the Conventions on Climate Change and Biological Diversity, and to interpret their operational implications for the implementing agencies, particularly as they relate to incremental cost calculations. Incremental cost can be used to calculate the grants made for actions that further the objectives of the conventions or otherwise protect the global environment; to select and sequence such actions; and to evaluate alternative measures that can be taken to implement convention obligations. This report provides an account of the incremental cost issues which are being studied under PRINCE. Information is presented on PRINCE, its work programme, and its proposed approach for five primary categories of tasks: (1) incremental cost concepts; (2) operational interpretations; (3) national climate change studies; (4) ozone layer protection country studies; and (5) transaction costs. The report covers the issues expected to emerge within these tasks in the course of studies and workshops.",1993,"","Working Paper - Global Environment Facility, World Bank","","8","viii-24pp","","","","#19926","King 1993","Kyle Manley (2024-09-11 02:00:55)(Select): This report reviews the PRINCE program which provides funding for incremental cost studies, including related to climate change, while funding does flow across boundaries it's a bit of a stretch to make the connection of climate change impacting biodiversity here.; Tyler McIntosh (2024-09-03 09:07:19)(Select): GEF report

Discussed flow of funds for climate incremental costs through the PRINCE program. Specifically mentions flows from US & other countries with financial resources to countries without.

Recommending inclusion given section lead author request for flexibility when there is obvious transboundary mechanism; ","Sociocultural",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"74","Social dimensions of adaptation to climate change in rangelands: a systematic literature review","Smith, A. P.; Vallury, S.; Metcalf, E. C.","Rangeland social-ecological systems (SESs), which make up vast tracts of Earth's terrestrial surface, are facing unprecedented change-from climate change and vegetation transitions to large-scale shifts in human land use and changing social and economic conditions. Understanding how people who manage and depend on rangeland resources are adapting to change has been the focus of a rapidly growing body of research, which has the potential to provide important insights for climate change adaptation policy and practice. Here, we use quantitative, qualitative, and bibliometric analyses to systematically review the scope, methods, and findings of 56 studies that examine the social dimensions of adaptation in rangeland SESs. Our review focuses on studies within the climate adaptation, adaptive capacity, and adaptive decision-making sub-fields, finding that this body of research is highly diverse in its disciplinary roots and theoretical origins, and therefore uses a wide range of frameworks and indicators to evaluate adaptation processes. Bibliometric analyses revealed that the field is fragmented into distinct scholarly communities that use either adaptive capacity or adaptive decision-making frameworks, with a lack of cross-field citation. Given the strengths (and weaknesses) inherent in each sub-field, this review suggests that greater cross-pollination across the scholarship could lead to new insights, particularly for capturing cross-scale interactions related to adaptation on rangelands. Results also showed that a majority of studies that examine adaptation in either """"ranching"""" or """"rangeland"""" systems are geographically concentrated in few, high-income countries (i.e., USA, Australia, China), demonstrating a need to extend future research efforts to understudied regions of the globe with rangeland-based livelihoods. Finally, our review highlights the need for more translational rangeland science, where policy- and practice-relevant frameworks evaluating adaptation in rangeland SESs might be developed by co-producing research working with rangeland communities.",2023,"","Climatic Change","176","12","","","http://dx.doi.org/10.1007/s10584-023-03648-4","","#23385","Smith 2023","Tyler McIntosh (2024-08-26 10:22:29)(Select): c1: yes
c2: yes, climate-driven adaptations, and includes some discussion of how this information should/could spread, including a few examples
c3: yes, in ranchland systems
c4: global, contains info on US but no other NAm countries
c5: unclear; ","Sociocultural; Transboundary unclear",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"75","A veterinary perspective on One Health in the Arctic","Sonne, C.; Letcher, R. J.; Jenssen, B. M.; Desforges, J. P.; Eulaers, I.; Andersen-Ranberg, E.; Gustavson, K.; Styrishave, B.; Dietz, R.","Exposure to long-range transported industrial chemicals, climate change and diseases is posing a risk to the overall health and populations of Arctic wildlife. Since local communities are relying on the same marine food web as marine mammals in the Arctic, it requires a One Health approach to understand the holistic ecosystem health including that of humans. Here we collect and identify gaps in the current knowledge of health in the Arctic and present the veterinary perspective of One Health and ecosystem dynamics. The review shows that exposure to persistent organic pollutants (POPs) is having multiple organ-system effects across taxa, including impacts on neuroendocrine disruption, immune suppression and decreased bone density among others. Furthermore, the warming Arctic climate is suspected to influence abiotic and biotic long-range transport and exposure pathways of contaminants to the Arctic resulting in increases in POP exposure of both wildlife and human populations. Exposure to vector-borne diseases and zoonoses may increase as well through range expansion and introduction of invasive species. It will be important in the future to investigate the effects of these multiple stressors on wildlife and local people to better predict the individual-level health risks. It is within this framework that One Health approaches offer promising opportunities to survey and pinpoint environmental changes that have effects on wildlife and human health.",2017,"","Acta Veterinaria Scandinavica","59","84","","","","","#23461","Sonne 2017","","Biotic; Sociocultural",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"76","Adapting to the impacts of climate change on food security among Inuit in the Western Canadian Arctic","Wesche, S. D.; Chan, HingMan","This study examined critical impacts of climate change on Inuit diet and nutritional health in four Inuit communities in the Inuvialuit Settlement Region, Western Arctic, Canada. The first objective was to combine data from community observation studies and dietary interview studies to determine potential climate change impacts on nutritional quality. The second objective was to address the scale of data collection and/or availability to compare local versus regional trends, and identify implications for adaptation planning. Information was compiled from 5 reports (4 community reports and 1 synthesis report) of climate change observations, impacts and adaptations in 12 Inuit communities (2005-2006), and from a dietary report of food use from 18 Inuit communities (1997-2000). Changing access to, availability of, quality of, and ability to use traditional food resources has implications for quality of diet. Nutritional implications of lower traditional food use include likely reductions in iron, zinc, protein, vitamin D, and omega-3 fatty acids, among others. The vulnerability of each community to changing food security is differentially influenced by a range of factors, including current harvesting trends, levels of reliance on individual species, opportunities for access to other traditional food species, and exposure to climate change hazards. Understanding linkages between climate change and traditional food security provides a basis for strengthening adaptive capacity and determining effective adaptation options to respond to future change.",2010,"","EcoHealth","7","3","361-373","","http://dx.doi.org/10.1007/s10393-010-0344-8","","#24409","Wesche 2010","Colleen Miller (2024-08-22 05:02:35)(Select): Originally tagged as an original study, but could be considered a meta-analysis deriving information from multiple studies. Flows include food flows and informational flows related to biodiversity. ; Kyle Manley (2024-08-13 05:17:37)(Select): review of several reports showing climate change impact on traditional foods in Inuvialuit diets, I would consider this transboundary as migration patterns of culturally important species shift inside/outside of indigenous lands and some adaptation measures may include traveling across these boundaries to continue harvesting/trading for such foods; ","Potentially relevant; Sociocultural",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"77","Climate-induced migration in the Global South: an in depth analysis","Almulhim, Abdulaziz I.; Alverio, Gabriela Nagle; Sharifi, Ayyoob; Shaw, Rajib; Huq, Saleemul; Mahmud, Md Juel; Ahmad, Shakil; Abubakar, Ismaila Rimi","Scientists predict ongoing global climate change to trigger adverse events affecting about 143 million people in the Global South by 2050, leading to various forms of migration and mobility. While existing literature extensively examines climate-induced migration, there is a lack of studies considering the compounding impacts of multiple climate hazards on migration, mobility, and immobility. To address this gap, we conducted a systematic literature review to explore how climate-induced stressors, specifically rising temperatures, water stress and droughts, and floods and sea-level rise, have affected populations in the Global South, leading to voluntary and/or forced migration. Our findings show that these stressors have displaced and profoundly impacted millions of people, resulting in both internal and transboundary migration. Climate-induced stressors often trigger migration through indirect pathways influenced by multiple intervening institutional, political, and socio-economic factors and programmatic and policy gaps. Effectively addressing challenges related to climate-induced migration necessitates adaptation strategies that adequately consider the impacts of these intervening factors while recognizing their differential effects on various socio-demographic groups. We argue that support from Global North countries, including compensation for loss and damage, along with continued institutional and financial support from international non-governmental organizations, is crucial for managing climate-induced migration in the Global South. Without proper planning and adequate resources, migration may escalate and significantly impact human security. The findings of this study can inform climate migration policies and assist adaptation and migration experts in identifying intervention mechanisms and opportunities for people-centered climate solutions.",2024,"12-01","Climate Action","3","1","47","","https://doi.org/10.1038/s44168-024-00133-1","","#25306","Almulhim 2024","Tyler McIntosh (2024-08-14 05:11:45)(Select): This review is focused on the global south, but includes in that definition the southern portion of North America & the Caribbean. The reviewed literature in the study """"primarily focused on internal migration"""", but this paper does discuss the potential for these same climate-driven patterns of internal migration to impact trans-boundary movement. While the paper does NOT mention impacts on biodiversity, we can assume that large-scale human movement and subsequent changes in development will have impacts on biodiversity.; ","Human movement; Sociocultural",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"78","The rise of phase-out as a critical decarbonisation approach: a systematic review","Trencher, Gregory; Rinscheid, Adrian; Rosenbloom, Daniel; Truong, Nhi","‘Phase-out’ is increasingly mobilised in research and policymaking as an approach to catalyse the gradual decline of technologies, substances and practices that compromise environmental sustainability objectives. This trend is particularly pronounced in the context of climate change, demonstrated by the accumulation of a vast body of scholarship over multiple decades. Our work provides the first systematic review of the state of this knowledge, mapping out how phase-out is studied and employed as a policy tool for mitigating climate change. We systematically review over 400 publications, spanning three decades (1990–2021) and diverse scientific fields. Our review asks: how has scholarly work discussed phase-out as an approach to mitigate climate change, and how has this changed over time? We tackle this question from five perspectives: (a) elements targeted by phase-outs, (b) policy instruments, (c) affected industries, (d) geographic context, and (e) benefits besides climate change mitigation. Results reveal that phase-out has widely proliferated as a decarbonisation approach, developing into a bridging concept that links diverse communities of contemporary science and practice. This is reflected by engagement with manifold phase-out targets—stretching well beyond the usual suspects related to fossil fuels and end-use technologies—as well as discussion of a growing diversity of industries, policy instruments and geographies in the literature. This global proliferation of phase-outs is propelled by expectations of diverse co-benefits. Aside from gains for the environment, economy, society and health, we find widespread acknowledgment that phase-out can drive innovation and systemic change beyond the mere substitution of problematic technologies and materials. Our study also identifies several underdeveloped and underrepresented directions meriting further study. These notably include phase-out activity beyond Europe, North America and China, hard-to-abate industry sectors and non-fossil fuel targets. We conclude by carving out broader implications for scholars and practitioners to inform future research directions and climate mitigation efforts.",2022,"12-01","Environmental Research Letters","17","12","123002","","https://doi.org/10.1088/1748-9326/ac9fe3","","#26194","Trencher 2022","Tyler McIntosh (2024-08-28 08:49:18)(Select): c1: yes
c2: Some mention of geographic proliferation:  """"This sustained interest largely reflects the evolution of the Montreal Protocol. This governing apparatus has expanded from two perspectives: ... and second, in terms of geographic reach, as phase-out obligations have widened to affect developing countries.""""
c3: does have a figure showing environmental/biodiversity co-benefits
c4: global, including given section author request for flexibility around specific policy mechanisms
c5: maybe; ","Sociocultural; Transboundary unclear",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"79","A Review of Circumpolar Arctic Marine Mammal Health—A Call to Action in a Time of Rapid Environmental Change","Barratclough, Ashley; Ferguson, Steven H; Lydersen, Christian; Thomas, Peter O; Kovacs, Kit M","The impacts of climate change on the health of marine mammals are increasingly being recognised. Given the rapid rate of environmental change in the Arctic, the potential ramifications on the health of marine mammals in this region are a particular concern. There are eleven endemic Arctic marine mammal species (AMMs) comprising three cetaceans, seven pinnipeds, and the polar bear (Ursus maritimus). All of these species are dependent on sea ice for survival, particularly those requiring ice for breeding. As air and water temperatures increase, additional species previously non-resident in Arctic waters are extending their ranges northward, leading to greater species overlaps and a concomitant increased risk of disease transmission. In this study, we review the literature documenting disease presence in Arctic marine mammals to understand the current causes of morbidity and mortality in these species and forecast future disease issues. Our review highlights potential pathogen occurrence in a changing Arctic environment, discussing surveillance methods for 35 specific pathogens, identifying risk factors associated with these diseases, as well as making recommendations for future monitoring for emerging pathogens. Several of the pathogens discussed have the potential to cause unusual mortality events in AMMs. Brucella, morbillivirus, influenza A virus, and Toxoplasma gondii are all of concern, particularly with the relative naivety of the immune systems of endemic Arctic species. There is a clear need for increased surveillance to understand baseline disease levels and address the gravity of the predicted impacts of climate change on marine mammal species.",2023,"01-01","Pathogens","12","7","937","","https://doi.org/10.3390/pathogens12070937","","#26619","Barratclough 2023","","Biotic; Sociocultural",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"80","Protecting Marine Biodiversity in Polar Areas Beyond National Jurisdiction","Rayfuse, Rosemary","Relatively little is known about polar marine biodiversity, which faces increasing threats from extractive and non-extractive activities and from the effects of climate change. The international legal regime for the protection of polar marine biodiversity in areas beyond national jurisdiction is currently inadequate, particularly in the Arctic. An important and useful outcome of this International Polar Year would be an international agreement for conservation and sustainable long-term management of marine biodiversity in the central Arctic Ocean areas beyond national jurisdiction. This agreement should incorporate the best elements of the Antarctic Treaty System together with modern conservation and management principles, and it should recognize the legitimate interests of the international community as a whole in the conservation and management of polar marine biodiversity.",2008,"04-01","Review of European Community and International Environmental Law","17","1","3-13","","https://doi.org/10.1111/j.1467-9388.2008.00583.x","","#28635","Rayfuse 2008","Laura  Dee (2024-08-08 09:07:57)(Select): polar MPA governance - if governance is a connection and flow..
; ","Intervention; Sociocultural",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
