"","Impact","Driver","ImpactDirection","count"
"792","X2.12.Impact..Management","driver.extreme.weather","Decrease",1
"793","X2.12.Impact..Management","driver.extreme.weather","Complex",23
"794","X2.12.Impact..Management","driver.extreme.weather","NoChange",4
"795","X2.12.Impact..Other","driver.extreme.weather","Increase",18
"796","X2.12.Impact..Other","driver.extreme.weather","Decrease",5
"797","X2.12.Impact..Other","driver.extreme.weather","Complex",6
"798","X2.12.Impact..Other","driver.extreme.weather","NoChange",3
"799","X2.12.Impact..Abundance","driver.Sea.ice.area.change","Increase",21
"800","X2.12.Impact..Abundance","driver.Sea.ice.area.change","Decrease",46
"801","X2.12.Impact..Abundance","driver.Sea.ice.area.change","Complex",46
"802","X2.12.Impact..Richness","driver.Sea.ice.area.change","Increase",9
"803","X2.12.Impact..Richness","driver.Sea.ice.area.change","Decrease",15
"804","X2.12.Impact..Richness","driver.Sea.ice.area.change","Complex",32
"805","X2.12.Impact..Richness","driver.Sea.ice.area.change","NoChange",2
"806","X2.12.Impact..Loss","driver.Sea.ice.area.change","Increase",24
"807","X2.12.Impact..Loss","driver.Sea.ice.area.change","Decrease",5
"808","X2.12.Impact..Loss","driver.Sea.ice.area.change","Complex",15
"809","X2.12.Impact..Loss","driver.Sea.ice.area.change","NoChange",4
"810","X2.12.Impact..Disease","driver.Sea.ice.area.change","Increase",36
"811","X2.12.Impact..Disease","driver.Sea.ice.area.change","Complex",10
"812","X2.12.Impact..Disease","driver.Sea.ice.area.change","NoChange",4
"813","X2.12.Impact..Invasion","driver.Sea.ice.area.change","Increase",42
"814","X2.12.Impact..Invasion","driver.Sea.ice.area.change","Complex",6
"815","X2.12.Impact..Invasion","driver.Sea.ice.area.change","NoChange",2
"816","X2.12.Impact..Composition","driver.Sea.ice.area.change","Increase",19
"817","X2.12.Impact..Composition","driver.Sea.ice.area.change","Decrease",2
"818","X2.12.Impact..Composition","driver.Sea.ice.area.change","Complex",69
"819","X2.12.Impact..Composition","driver.Sea.ice.area.change","NoChange",3
"820","X2.12.Impact..Genetics","driver.Sea.ice.area.change","Increase",2
"821","X2.12.Impact..Genetics","driver.Sea.ice.area.change","Decrease",7
"822","X2.12.Impact..Genetics","driver.Sea.ice.area.change","Complex",11
"823","X2.12.Impact..Genetics","driver.Sea.ice.area.change","NoChange",4
"824","X2.12.Impact..Land.Use.Loss","driver.Sea.ice.area.change","Increase",23
"825","X2.12.Impact..Land.Use.Loss","driver.Sea.ice.area.change","Decrease",5
"826","X2.12.Impact..Land.Use.Loss","driver.Sea.ice.area.change","Complex",2
"827","X2.12.Impact..Land.Use.Loss","driver.Sea.ice.area.change","NoChange",1
"828","X2.12.Impact..Land.Use.Restore","driver.Sea.ice.area.change","Increase",5
"829","X2.12.Impact..Land.Use.Restore","driver.Sea.ice.area.change","Decrease",4
"830","X2.12.Impact..Land.Use.Restore","driver.Sea.ice.area.change","Complex",5
"831","X2.12.Impact..Land.Use.Restore","driver.Sea.ice.area.change","NoChange",1
"832","X2.12.Impact..Urbanization","driver.Sea.ice.area.change","Increase",13
"833","X2.12.Impact..Urbanization","driver.Sea.ice.area.change","Decrease",1
"834","X2.12.Impact..Urbanization","driver.Sea.ice.area.change","Complex",1
"835","X2.12.Impact..Urbanization","driver.Sea.ice.area.change","NoChange",2
"836","X2.12.Impact..Connectivity","driver.Sea.ice.area.change","Increase",6
"837","X2.12.Impact..Connectivity","driver.Sea.ice.area.change","Decrease",17
"838","X2.12.Impact..Connectivity","driver.Sea.ice.area.change","Complex",8
"839","X2.12.Impact..Connectivity","driver.Sea.ice.area.change","NoChange",1
"840","X2.12.Impact..Trophic","driver.Sea.ice.area.change","Increase",12
"841","X2.12.Impact..Trophic","driver.Sea.ice.area.change","Decrease",1
"842","X2.12.Impact..Trophic","driver.Sea.ice.area.change","Complex",37
"843","X2.12.Impact..Trophic","driver.Sea.ice.area.change","NoChange",6
"844","X2.12.Impact..Indigenous.Knowledge","driver.Sea.ice.area.change","Increase",3
"845","X2.12.Impact..Indigenous.Knowledge","driver.Sea.ice.area.change","Decrease",3
"846","X2.12.Impact..Indigenous.Knowledge","driver.Sea.ice.area.change","Complex",8
"847","X2.12.Impact..Indigenous.Knowledge","driver.Sea.ice.area.change","NoChange",2
"848","X2.12.Impact..Management","driver.Sea.ice.area.change","Increase",10
"849","X2.12.Impact..Management","driver.Sea.ice.area.change","Decrease",1
"850","X2.12.Impact..Management","driver.Sea.ice.area.change","Complex",23
"851","X2.12.Impact..Management","driver.Sea.ice.area.change","NoChange",4
"852","X2.12.Impact..Other","driver.Sea.ice.area.change","Increase",18
"853","X2.12.Impact..Other","driver.Sea.ice.area.change","Decrease",5
"854","X2.12.Impact..Other","driver.Sea.ice.area.change","Complex",6
"855","X2.12.Impact..Other","driver.Sea.ice.area.change","NoChange",3
"856","X2.12.Impact..Abundance","driver.Seawater.chemistry","Increase",21
"857","X2.12.Impact..Abundance","driver.Seawater.chemistry","Decrease",46
"858","X2.12.Impact..Abundance","driver.Seawater.chemistry","Complex",46
"859","X2.12.Impact..Richness","driver.Seawater.chemistry","Increase",9
"860","X2.12.Impact..Richness","driver.Seawater.chemistry","Decrease",15
"861","X2.12.Impact..Richness","driver.Seawater.chemistry","Complex",32
"862","X2.12.Impact..Richness","driver.Seawater.chemistry","NoChange",2
"863","X2.12.Impact..Loss","driver.Seawater.chemistry","Increase",24
"864","X2.12.Impact..Loss","driver.Seawater.chemistry","Decrease",5
"865","X2.12.Impact..Loss","driver.Seawater.chemistry","Complex",15
"866","X2.12.Impact..Loss","driver.Seawater.chemistry","NoChange",4
"867","X2.12.Impact..Disease","driver.Seawater.chemistry","Increase",36
"868","X2.12.Impact..Disease","driver.Seawater.chemistry","Complex",10
"869","X2.12.Impact..Disease","driver.Seawater.chemistry","NoChange",4
"870","X2.12.Impact..Invasion","driver.Seawater.chemistry","Increase",42
"871","X2.12.Impact..Invasion","driver.Seawater.chemistry","Complex",6
"872","X2.12.Impact..Invasion","driver.Seawater.chemistry","NoChange",2
"873","X2.12.Impact..Composition","driver.Seawater.chemistry","Increase",19
"874","X2.12.Impact..Composition","driver.Seawater.chemistry","Decrease",2
"875","X2.12.Impact..Composition","driver.Seawater.chemistry","Complex",69
"876","X2.12.Impact..Composition","driver.Seawater.chemistry","NoChange",3
"877","X2.12.Impact..Genetics","driver.Seawater.chemistry","Increase",2
"878","X2.12.Impact..Genetics","driver.Seawater.chemistry","Decrease",7
"879","X2.12.Impact..Genetics","driver.Seawater.chemistry","Complex",11
"880","X2.12.Impact..Genetics","driver.Seawater.chemistry","NoChange",4
"881","X2.12.Impact..Land.Use.Loss","driver.Seawater.chemistry","Increase",23
"882","X2.12.Impact..Land.Use.Loss","driver.Seawater.chemistry","Decrease",5
"883","X2.12.Impact..Land.Use.Loss","driver.Seawater.chemistry","Complex",2
"884","X2.12.Impact..Land.Use.Loss","driver.Seawater.chemistry","NoChange",1
"885","X2.12.Impact..Land.Use.Restore","driver.Seawater.chemistry","Increase",5
"886","X2.12.Impact..Land.Use.Restore","driver.Seawater.chemistry","Decrease",4
"887","X2.12.Impact..Land.Use.Restore","driver.Seawater.chemistry","Complex",5
"888","X2.12.Impact..Land.Use.Restore","driver.Seawater.chemistry","NoChange",1
"889","X2.12.Impact..Urbanization","driver.Seawater.chemistry","Increase",13
"890","X2.12.Impact..Urbanization","driver.Seawater.chemistry","Decrease",1
"891","X2.12.Impact..Urbanization","driver.Seawater.chemistry","Complex",1
"892","X2.12.Impact..Urbanization","driver.Seawater.chemistry","NoChange",2
"893","X2.12.Impact..Connectivity","driver.Seawater.chemistry","Increase",6
"894","X2.12.Impact..Connectivity","driver.Seawater.chemistry","Decrease",17
"895","X2.12.Impact..Connectivity","driver.Seawater.chemistry","Complex",8
"896","X2.12.Impact..Connectivity","driver.Seawater.chemistry","NoChange",1
"897","X2.12.Impact..Trophic","driver.Seawater.chemistry","Increase",12
"898","X2.12.Impact..Trophic","driver.Seawater.chemistry","Decrease",1
"899","X2.12.Impact..Trophic","driver.Seawater.chemistry","Complex",37
"900","X2.12.Impact..Trophic","driver.Seawater.chemistry","NoChange",6
"901","X2.12.Impact..Indigenous.Knowledge","driver.Seawater.chemistry","Increase",3
"902","X2.12.Impact..Indigenous.Knowledge","driver.Seawater.chemistry","Decrease",3
"903","X2.12.Impact..Indigenous.Knowledge","driver.Seawater.chemistry","Complex",8
"904","X2.12.Impact..Indigenous.Knowledge","driver.Seawater.chemistry","NoChange",2
"905","X2.12.Impact..Management","driver.Seawater.chemistry","Increase",10
"906","X2.12.Impact..Management","driver.Seawater.chemistry","Decrease",1
"907","X2.12.Impact..Management","driver.Seawater.chemistry","Complex",23
"908","X2.12.Impact..Management","driver.Seawater.chemistry","NoChange",4
"909","X2.12.Impact..Other","driver.Seawater.chemistry","Increase",18
"910","X2.12.Impact..Other","driver.Seawater.chemistry","Decrease",5
"911","X2.12.Impact..Other","driver.Seawater.chemistry","Complex",6
"912","X2.12.Impact..Other","driver.Seawater.chemistry","NoChange",3
"913","X2.12.Impact..Abundance","driver.Land.ice.cover..glaciers.","Increase",21
"914","X2.12.Impact..Abundance","driver.Land.ice.cover..glaciers.","Decrease",46
"915","X2.12.Impact..Abundance","driver.Land.ice.cover..glaciers.","Complex",46
"916","X2.12.Impact..Richness","driver.Land.ice.cover..glaciers.","Increase",9
"917","X2.12.Impact..Richness","driver.Land.ice.cover..glaciers.","Decrease",15
"918","X2.12.Impact..Richness","driver.Land.ice.cover..glaciers.","Complex",32
"919","X2.12.Impact..Richness","driver.Land.ice.cover..glaciers.","NoChange",2
"920","X2.12.Impact..Loss","driver.Land.ice.cover..glaciers.","Increase",24
"921","X2.12.Impact..Loss","driver.Land.ice.cover..glaciers.","Decrease",5
"922","X2.12.Impact..Loss","driver.Land.ice.cover..glaciers.","Complex",15
"923","X2.12.Impact..Loss","driver.Land.ice.cover..glaciers.","NoChange",4
"924","X2.12.Impact..Disease","driver.Land.ice.cover..glaciers.","Increase",36
"925","X2.12.Impact..Disease","driver.Land.ice.cover..glaciers.","Complex",10
"926","X2.12.Impact..Disease","driver.Land.ice.cover..glaciers.","NoChange",4
"927","X2.12.Impact..Invasion","driver.Land.ice.cover..glaciers.","Increase",42
"928","X2.12.Impact..Invasion","driver.Land.ice.cover..glaciers.","Complex",6
"929","X2.12.Impact..Invasion","driver.Land.ice.cover..glaciers.","NoChange",2
"930","X2.12.Impact..Composition","driver.Land.ice.cover..glaciers.","Increase",19
"931","X2.12.Impact..Composition","driver.Land.ice.cover..glaciers.","Decrease",2
"932","X2.12.Impact..Composition","driver.Land.ice.cover..glaciers.","Complex",69
"933","X2.12.Impact..Composition","driver.Land.ice.cover..glaciers.","NoChange",3
"934","X2.12.Impact..Genetics","driver.Land.ice.cover..glaciers.","Increase",2
"935","X2.12.Impact..Genetics","driver.Land.ice.cover..glaciers.","Decrease",7
"936","X2.12.Impact..Genetics","driver.Land.ice.cover..glaciers.","Complex",11
"937","X2.12.Impact..Genetics","driver.Land.ice.cover..glaciers.","NoChange",4
"938","X2.12.Impact..Land.Use.Loss","driver.Land.ice.cover..glaciers.","Increase",23
"939","X2.12.Impact..Land.Use.Loss","driver.Land.ice.cover..glaciers.","Decrease",5
"940","X2.12.Impact..Land.Use.Loss","driver.Land.ice.cover..glaciers.","Complex",2
"941","X2.12.Impact..Land.Use.Loss","driver.Land.ice.cover..glaciers.","NoChange",1
"942","X2.12.Impact..Land.Use.Restore","driver.Land.ice.cover..glaciers.","Increase",5
"943","X2.12.Impact..Land.Use.Restore","driver.Land.ice.cover..glaciers.","Decrease",4
"944","X2.12.Impact..Land.Use.Restore","driver.Land.ice.cover..glaciers.","Complex",5
"945","X2.12.Impact..Land.Use.Restore","driver.Land.ice.cover..glaciers.","NoChange",1
"946","X2.12.Impact..Urbanization","driver.Land.ice.cover..glaciers.","Increase",13
"947","X2.12.Impact..Urbanization","driver.Land.ice.cover..glaciers.","Decrease",1
"948","X2.12.Impact..Urbanization","driver.Land.ice.cover..glaciers.","Complex",1
"949","X2.12.Impact..Urbanization","driver.Land.ice.cover..glaciers.","NoChange",2
"950","X2.12.Impact..Connectivity","driver.Land.ice.cover..glaciers.","Increase",6
"951","X2.12.Impact..Connectivity","driver.Land.ice.cover..glaciers.","Decrease",17
"952","X2.12.Impact..Connectivity","driver.Land.ice.cover..glaciers.","Complex",8
"953","X2.12.Impact..Connectivity","driver.Land.ice.cover..glaciers.","NoChange",1
"954","X2.12.Impact..Trophic","driver.Land.ice.cover..glaciers.","Increase",12
"955","X2.12.Impact..Trophic","driver.Land.ice.cover..glaciers.","Decrease",1
"956","X2.12.Impact..Trophic","driver.Land.ice.cover..glaciers.","Complex",37
"957","X2.12.Impact..Trophic","driver.Land.ice.cover..glaciers.","NoChange",6
"958","X2.12.Impact..Indigenous.Knowledge","driver.Land.ice.cover..glaciers.","Increase",3
"959","X2.12.Impact..Indigenous.Knowledge","driver.Land.ice.cover..glaciers.","Decrease",3
"960","X2.12.Impact..Indigenous.Knowledge","driver.Land.ice.cover..glaciers.","Complex",8
"961","X2.12.Impact..Indigenous.Knowledge","driver.Land.ice.cover..glaciers.","NoChange",2
"962","X2.12.Impact..Management","driver.Land.ice.cover..glaciers.","Increase",10
"963","X2.12.Impact..Management","driver.Land.ice.cover..glaciers.","Decrease",1
"964","X2.12.Impact..Management","driver.Land.ice.cover..glaciers.","Complex",23
"965","X2.12.Impact..Management","driver.Land.ice.cover..glaciers.","NoChange",4
"966","X2.12.Impact..Other","driver.Land.ice.cover..glaciers.","Increase",18
"967","X2.12.Impact..Other","driver.Land.ice.cover..glaciers.","Decrease",5
"968","X2.12.Impact..Other","driver.Land.ice.cover..glaciers.","Complex",6
"969","X2.12.Impact..Other","driver.Land.ice.cover..glaciers.","NoChange",3
"970","X2.12.Impact..Abundance","driver.Ocean.currents","Increase",21
"971","X2.12.Impact..Abundance","driver.Ocean.currents","Decrease",46
"972","X2.12.Impact..Abundance","driver.Ocean.currents","Complex",46
"973","X2.12.Impact..Richness","driver.Ocean.currents","Increase",9
"974","X2.12.Impact..Richness","driver.Ocean.currents","Decrease",15
"975","X2.12.Impact..Richness","driver.Ocean.currents","Complex",32
"976","X2.12.Impact..Richness","driver.Ocean.currents","NoChange",2
"977","X2.12.Impact..Loss","driver.Ocean.currents","Increase",24
"978","X2.12.Impact..Loss","driver.Ocean.currents","Decrease",5
"979","X2.12.Impact..Loss","driver.Ocean.currents","Complex",15
"980","X2.12.Impact..Loss","driver.Ocean.currents","NoChange",4
"981","X2.12.Impact..Disease","driver.Ocean.currents","Increase",36
"982","X2.12.Impact..Disease","driver.Ocean.currents","Complex",10
"983","X2.12.Impact..Disease","driver.Ocean.currents","NoChange",4
"984","X2.12.Impact..Invasion","driver.Ocean.currents","Increase",42
"985","X2.12.Impact..Invasion","driver.Ocean.currents","Complex",6
"986","X2.12.Impact..Invasion","driver.Ocean.currents","NoChange",2
"987","X2.12.Impact..Composition","driver.Ocean.currents","Increase",19
"988","X2.12.Impact..Composition","driver.Ocean.currents","Decrease",2
"989","X2.12.Impact..Composition","driver.Ocean.currents","Complex",69
"990","X2.12.Impact..Composition","driver.Ocean.currents","NoChange",3
"991","X2.12.Impact..Genetics","driver.Ocean.currents","Increase",2
"992","X2.12.Impact..Genetics","driver.Ocean.currents","Decrease",7
"993","X2.12.Impact..Genetics","driver.Ocean.currents","Complex",11
"994","X2.12.Impact..Genetics","driver.Ocean.currents","NoChange",4
"995","X2.12.Impact..Land.Use.Loss","driver.Ocean.currents","Increase",23
"996","X2.12.Impact..Land.Use.Loss","driver.Ocean.currents","Decrease",5
"997","X2.12.Impact..Land.Use.Loss","driver.Ocean.currents","Complex",2
"998","X2.12.Impact..Land.Use.Loss","driver.Ocean.currents","NoChange",1
"999","X2.12.Impact..Land.Use.Restore","driver.Ocean.currents","Increase",5
"1000","X2.12.Impact..Land.Use.Restore","driver.Ocean.currents","Decrease",4
"1001","X2.12.Impact..Land.Use.Restore","driver.Ocean.currents","Complex",5
"1002","X2.12.Impact..Land.Use.Restore","driver.Ocean.currents","NoChange",1
"1003","X2.12.Impact..Urbanization","driver.Ocean.currents","Increase",13
"1004","X2.12.Impact..Urbanization","driver.Ocean.currents","Decrease",1
"1005","X2.12.Impact..Urbanization","driver.Ocean.currents","Complex",1
"1006","X2.12.Impact..Urbanization","driver.Ocean.currents","NoChange",2
"1007","X2.12.Impact..Connectivity","driver.Ocean.currents","Increase",6
"1008","X2.12.Impact..Connectivity","driver.Ocean.currents","Decrease",17
"1009","X2.12.Impact..Connectivity","driver.Ocean.currents","Complex",8
"1010","X2.12.Impact..Connectivity","driver.Ocean.currents","NoChange",1
"1011","X2.12.Impact..Trophic","driver.Ocean.currents","Increase",12
"1012","X2.12.Impact..Trophic","driver.Ocean.currents","Decrease",1
"1013","X2.12.Impact..Trophic","driver.Ocean.currents","Complex",37
"1014","X2.12.Impact..Trophic","driver.Ocean.currents","NoChange",6
"1015","X2.12.Impact..Indigenous.Knowledge","driver.Ocean.currents","Increase",3
"1016","X2.12.Impact..Indigenous.Knowledge","driver.Ocean.currents","Decrease",3
"1017","X2.12.Impact..Indigenous.Knowledge","driver.Ocean.currents","Complex",8
"1018","X2.12.Impact..Indigenous.Knowledge","driver.Ocean.currents","NoChange",2
"1019","X2.12.Impact..Management","driver.Ocean.currents","Increase",10
"1020","X2.12.Impact..Management","driver.Ocean.currents","Decrease",1
"1021","X2.12.Impact..Management","driver.Ocean.currents","Complex",23
"1022","X2.12.Impact..Management","driver.Ocean.currents","NoChange",4
"1023","X2.12.Impact..Other","driver.Ocean.currents","Increase",18
"1024","X2.12.Impact..Other","driver.Ocean.currents","Decrease",5
"1025","X2.12.Impact..Other","driver.Ocean.currents","Complex",6
"1026","X2.12.Impact..Other","driver.Ocean.currents","NoChange",3
"1027","X2.12.Impact..Abundance","driver.C02.concentration","Increase",21
"1028","X2.12.Impact..Abundance","driver.C02.concentration","Decrease",46
"1029","X2.12.Impact..Abundance","driver.C02.concentration","Complex",46
"1030","X2.12.Impact..Richness","driver.C02.concentration","Increase",9
"1031","X2.12.Impact..Richness","driver.C02.concentration","Decrease",15
"1032","X2.12.Impact..Richness","driver.C02.concentration","Complex",32
"1033","X2.12.Impact..Richness","driver.C02.concentration","NoChange",2
"1034","X2.12.Impact..Loss","driver.C02.concentration","Increase",24
"1035","X2.12.Impact..Loss","driver.C02.concentration","Decrease",5
"1036","X2.12.Impact..Loss","driver.C02.concentration","Complex",15
"1037","X2.12.Impact..Loss","driver.C02.concentration","NoChange",4
"1038","X2.12.Impact..Disease","driver.C02.concentration","Increase",36
"1039","X2.12.Impact..Disease","driver.C02.concentration","Complex",10
"1040","X2.12.Impact..Disease","driver.C02.concentration","NoChange",4
"1041","X2.12.Impact..Invasion","driver.C02.concentration","Increase",42
"1042","X2.12.Impact..Invasion","driver.C02.concentration","Complex",6
"1043","X2.12.Impact..Invasion","driver.C02.concentration","NoChange",2
"1044","X2.12.Impact..Composition","driver.C02.concentration","Increase",19
"1045","X2.12.Impact..Composition","driver.C02.concentration","Decrease",2
"1046","X2.12.Impact..Composition","driver.C02.concentration","Complex",69
"1047","X2.12.Impact..Composition","driver.C02.concentration","NoChange",3
"1048","X2.12.Impact..Genetics","driver.C02.concentration","Increase",2
"1049","X2.12.Impact..Genetics","driver.C02.concentration","Decrease",7
"1050","X2.12.Impact..Genetics","driver.C02.concentration","Complex",11
"1051","X2.12.Impact..Genetics","driver.C02.concentration","NoChange",4
"1052","X2.12.Impact..Land.Use.Loss","driver.C02.concentration","Increase",23
"1053","X2.12.Impact..Land.Use.Loss","driver.C02.concentration","Decrease",5
"1054","X2.12.Impact..Land.Use.Loss","driver.C02.concentration","Complex",2
"1055","X2.12.Impact..Land.Use.Loss","driver.C02.concentration","NoChange",1
"1056","X2.12.Impact..Land.Use.Restore","driver.C02.concentration","Increase",5
"1057","X2.12.Impact..Land.Use.Restore","driver.C02.concentration","Decrease",4
"1058","X2.12.Impact..Land.Use.Restore","driver.C02.concentration","Complex",5
"1059","X2.12.Impact..Land.Use.Restore","driver.C02.concentration","NoChange",1
"1060","X2.12.Impact..Urbanization","driver.C02.concentration","Increase",13
"1061","X2.12.Impact..Urbanization","driver.C02.concentration","Decrease",1
"1062","X2.12.Impact..Urbanization","driver.C02.concentration","Complex",1
"1063","X2.12.Impact..Urbanization","driver.C02.concentration","NoChange",2
"1064","X2.12.Impact..Connectivity","driver.C02.concentration","Increase",6
"1065","X2.12.Impact..Connectivity","driver.C02.concentration","Decrease",17
"1066","X2.12.Impact..Connectivity","driver.C02.concentration","Complex",8
"1067","X2.12.Impact..Connectivity","driver.C02.concentration","NoChange",1
"1068","X2.12.Impact..Trophic","driver.C02.concentration","Increase",12
"1069","X2.12.Impact..Trophic","driver.C02.concentration","Decrease",1
"1070","X2.12.Impact..Trophic","driver.C02.concentration","Complex",37
"1071","X2.12.Impact..Trophic","driver.C02.concentration","NoChange",6
"1072","X2.12.Impact..Indigenous.Knowledge","driver.C02.concentration","Increase",3
"1073","X2.12.Impact..Indigenous.Knowledge","driver.C02.concentration","Decrease",3
"1074","X2.12.Impact..Indigenous.Knowledge","driver.C02.concentration","Complex",8
"1075","X2.12.Impact..Indigenous.Knowledge","driver.C02.concentration","NoChange",2
"1076","X2.12.Impact..Management","driver.C02.concentration","Increase",10
"1077","X2.12.Impact..Management","driver.C02.concentration","Decrease",1
"1078","X2.12.Impact..Management","driver.C02.concentration","Complex",23
"1079","X2.12.Impact..Management","driver.C02.concentration","NoChange",4
"1080","X2.12.Impact..Other","driver.C02.concentration","Increase",18
"1081","X2.12.Impact..Other","driver.C02.concentration","Decrease",5
"1082","X2.12.Impact..Other","driver.C02.concentration","Complex",6
"1083","X2.12.Impact..Other","driver.C02.concentration","NoChange",3
"1084","X2.12.Impact..Abundance","driver.freshwater.temperature.change","Increase",21
"1085","X2.12.Impact..Abundance","driver.freshwater.temperature.change","Decrease",46
"1086","X2.12.Impact..Abundance","driver.freshwater.temperature.change","Complex",46
"1087","X2.12.Impact..Richness","driver.freshwater.temperature.change","Increase",9
"1088","X2.12.Impact..Richness","driver.freshwater.temperature.change","Decrease",15
"1089","X2.12.Impact..Richness","driver.freshwater.temperature.change","Complex",32
"1090","X2.12.Impact..Richness","driver.freshwater.temperature.change","NoChange",2
"1091","X2.12.Impact..Loss","driver.freshwater.temperature.change","Increase",24
"1092","X2.12.Impact..Loss","driver.freshwater.temperature.change","Decrease",5
"1093","X2.12.Impact..Loss","driver.freshwater.temperature.change","Complex",15
"1094","X2.12.Impact..Loss","driver.freshwater.temperature.change","NoChange",4
"1095","X2.12.Impact..Disease","driver.freshwater.temperature.change","Increase",36
"1096","X2.12.Impact..Disease","driver.freshwater.temperature.change","Complex",10
"1097","X2.12.Impact..Disease","driver.freshwater.temperature.change","NoChange",4
"1098","X2.12.Impact..Invasion","driver.freshwater.temperature.change","Increase",42
"1099","X2.12.Impact..Invasion","driver.freshwater.temperature.change","Complex",6
"1100","X2.12.Impact..Invasion","driver.freshwater.temperature.change","NoChange",2
"1101","X2.12.Impact..Composition","driver.freshwater.temperature.change","Increase",19
"1102","X2.12.Impact..Composition","driver.freshwater.temperature.change","Decrease",2
"1103","X2.12.Impact..Composition","driver.freshwater.temperature.change","Complex",69
"1104","X2.12.Impact..Composition","driver.freshwater.temperature.change","NoChange",3
"1105","X2.12.Impact..Genetics","driver.freshwater.temperature.change","Increase",2
"1106","X2.12.Impact..Genetics","driver.freshwater.temperature.change","Decrease",7
"1107","X2.12.Impact..Genetics","driver.freshwater.temperature.change","Complex",11
"1108","X2.12.Impact..Genetics","driver.freshwater.temperature.change","NoChange",4
"1109","X2.12.Impact..Land.Use.Loss","driver.freshwater.temperature.change","Increase",23
"1110","X2.12.Impact..Land.Use.Loss","driver.freshwater.temperature.change","Decrease",5
"1111","X2.12.Impact..Land.Use.Loss","driver.freshwater.temperature.change","Complex",2
"1112","X2.12.Impact..Land.Use.Loss","driver.freshwater.temperature.change","NoChange",1
"1113","X2.12.Impact..Land.Use.Restore","driver.freshwater.temperature.change","Increase",5
"1114","X2.12.Impact..Land.Use.Restore","driver.freshwater.temperature.change","Decrease",4
"1115","X2.12.Impact..Land.Use.Restore","driver.freshwater.temperature.change","Complex",5
"1116","X2.12.Impact..Land.Use.Restore","driver.freshwater.temperature.change","NoChange",1
"1117","X2.12.Impact..Urbanization","driver.freshwater.temperature.change","Increase",13
"1118","X2.12.Impact..Urbanization","driver.freshwater.temperature.change","Decrease",1
"1119","X2.12.Impact..Urbanization","driver.freshwater.temperature.change","Complex",1
"1120","X2.12.Impact..Urbanization","driver.freshwater.temperature.change","NoChange",2
"1121","X2.12.Impact..Connectivity","driver.freshwater.temperature.change","Increase",6
"1122","X2.12.Impact..Connectivity","driver.freshwater.temperature.change","Decrease",17
"1123","X2.12.Impact..Connectivity","driver.freshwater.temperature.change","Complex",8
"1124","X2.12.Impact..Connectivity","driver.freshwater.temperature.change","NoChange",1
"1125","X2.12.Impact..Trophic","driver.freshwater.temperature.change","Increase",12
"1126","X2.12.Impact..Trophic","driver.freshwater.temperature.change","Decrease",1
"1127","X2.12.Impact..Trophic","driver.freshwater.temperature.change","Complex",37
"1128","X2.12.Impact..Trophic","driver.freshwater.temperature.change","NoChange",6
"1129","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.temperature.change","Increase",3
"1130","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.temperature.change","Decrease",3
"1131","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.temperature.change","Complex",8
"1132","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.temperature.change","NoChange",2
"1133","X2.12.Impact..Management","driver.freshwater.temperature.change","Increase",10
"1134","X2.12.Impact..Management","driver.freshwater.temperature.change","Decrease",1
"1135","X2.12.Impact..Management","driver.freshwater.temperature.change","Complex",23
"1136","X2.12.Impact..Management","driver.freshwater.temperature.change","NoChange",4
"1137","X2.12.Impact..Other","driver.freshwater.temperature.change","Increase",18
"1138","X2.12.Impact..Other","driver.freshwater.temperature.change","Decrease",5
"1139","X2.12.Impact..Other","driver.freshwater.temperature.change","Complex",6
"1140","X2.12.Impact..Other","driver.freshwater.temperature.change","NoChange",3
"1141","X2.12.Impact..Abundance","driver.frazzle..land.ice..change","Increase",21
"1142","X2.12.Impact..Abundance","driver.frazzle..land.ice..change","Decrease",46
"1143","X2.12.Impact..Abundance","driver.frazzle..land.ice..change","Complex",46
"1144","X2.12.Impact..Richness","driver.frazzle..land.ice..change","Increase",9
"1145","X2.12.Impact..Richness","driver.frazzle..land.ice..change","Decrease",15
"1146","X2.12.Impact..Richness","driver.frazzle..land.ice..change","Complex",32
"1147","X2.12.Impact..Richness","driver.frazzle..land.ice..change","NoChange",2
"1148","X2.12.Impact..Loss","driver.frazzle..land.ice..change","Increase",24
"1149","X2.12.Impact..Loss","driver.frazzle..land.ice..change","Decrease",5
"1150","X2.12.Impact..Loss","driver.frazzle..land.ice..change","Complex",15
"1151","X2.12.Impact..Loss","driver.frazzle..land.ice..change","NoChange",4
"1152","X2.12.Impact..Disease","driver.frazzle..land.ice..change","Increase",36
"1153","X2.12.Impact..Disease","driver.frazzle..land.ice..change","Complex",10
"1154","X2.12.Impact..Disease","driver.frazzle..land.ice..change","NoChange",4
"1155","X2.12.Impact..Invasion","driver.frazzle..land.ice..change","Increase",42
"1156","X2.12.Impact..Invasion","driver.frazzle..land.ice..change","Complex",6
"1157","X2.12.Impact..Invasion","driver.frazzle..land.ice..change","NoChange",2
"1158","X2.12.Impact..Composition","driver.frazzle..land.ice..change","Increase",19
"1159","X2.12.Impact..Composition","driver.frazzle..land.ice..change","Decrease",2
